TF_ID	Gene_ID	Family
XP_015898240.1	LOC107431764	ERF
XP_015898414.1	LOC107431901	ERF
XP_015898988.1	LOC107432378	ERF
XP_015899126.1	LOC107432496	ERF
XP_015899231.1	LOC107432572	ERF
XP_015899372.1	LOC107432697	ERF
XP_015899492.1	LOC107432807	ERF
XP_015899889.1	LOC107433148	ERF
XP_015899951.1	LOC107433205	ERF
XP_015900171.1	LOC107433390	ERF
XP_015901809.1	LOC107434830	ERF
XP_015901870.1	LOC107434878	ERF
XP_015901879.1	LOC107434885	ERF
XP_015901948.1	LOC107434942	ERF
XP_015901953.1	LOC107434946	ERF
XP_015902183.1	LOC107435141	ERF
XP_015902185.1	LOC107435142	ERF
XP_015902192.1	LOC107435149	ERF
XP_015902193.1	LOC107435150	ERF
XP_015902357.1	LOC107435298	ERF
XP_015902366.1	LOC107435298	ERF
XP_015902520.1	LOC107435428	ERF
XP_015902565.1	LOC107435462	ERF
XP_015868199.1	LOC107405637	DBB
XP_015868200.1	LOC107405637	DBB
XP_015868441.1	LOC107405861	DBB
XP_015884802.1	LOC107420377	DBB
XP_015889527.1	LOC107424284	DBB
XP_015889651.1	LOC107424379	DBB
XP_015889653.1	LOC107424379	DBB
XP_015889654.1	LOC107424379	DBB
XP_015892300.1	LOC107426593	DBB
XP_015892301.1	LOC107426593	DBB
XP_015892377.1	LOC107426654	DBB
XP_015892379.1	LOC107426654	DBB
XP_015899277.1	LOC107432609	DBB
XP_015900039.1	LOC107433274	DBB
XP_015868481.1	LOC107405905	CO-like
XP_015878976.1	LOC107415202	CO-like
XP_015880870.1	LOC107416839	CO-like
XP_015880871.1	LOC107416839	CO-like
XP_015880872.1	LOC107416839	CO-like
XP_015881102.1	LOC107417062	CO-like
XP_015883091.1	LOC107418912	CO-like
XP_015884269.1	LOC107419941	CO-like
XP_015891636.1	LOC107426060	CO-like
XP_015895612.1	LOC107429443	CO-like
XP_015902288.1	LOC107435241	CO-like
XP_015876730.1	LOC107413327	ARR-B
XP_015876731.1	LOC107413327	ARR-B
XP_015876732.1	LOC107413327	ARR-B
XP_015876733.1	LOC107413327	ARR-B
XP_015876734.1	LOC107413327	ARR-B
XP_015876735.1	LOC107413327	ARR-B
XP_015878004.1	LOC107414405	ARR-B
XP_015884775.1	LOC107420356	ARR-B
XP_015892850.1	LOC107427025	ARR-B
XP_015892852.1	LOC107427025	ARR-B
XP_015892860.1	LOC107427025	ARR-B
XP_015892878.1	LOC107427056	ARR-B
XP_015894480.1	LOC107428463	ARR-B
XP_015895393.1	LOC107429254	ARR-B
XP_015895394.1	LOC107429254	ARR-B
XP_015896804.1	LOC107430479	ARR-B
XP_015896805.1	LOC107430479	ARR-B
XP_015896806.1	LOC107430479	ARR-B
XP_015899334.1	LOC107432664	ARR-B
XP_015900016.1	LOC107433262	ARR-B
XP_015900017.1	LOC107433262	ARR-B
XP_015867890.1	LOC107405366	G2-like
XP_015867955.1	LOC107405419	G2-like
XP_015872131.1	LOC107409210	G2-like
XP_015872707.1	LOC107409797	G2-like
XP_015872708.1	LOC107409797	G2-like
XP_015874010.1	LOC107411020	G2-like
XP_015874031.1	LOC107411033	G2-like
XP_015874298.1	LOC107411267	G2-like
XP_015875532.1	LOC107412302	G2-like
XP_015875534.1	LOC107412302	G2-like
XP_015875535.1	LOC107412302	G2-like
XP_015877428.1	LOC107413888	G2-like
XP_015880587.1	LOC107416587	G2-like
XP_015880621.1	LOC107416622	G2-like
XP_015881406.1	LOC107417304	G2-like
XP_015883701.1	LOC107419471	G2-like
XP_015884755.1	LOC107420335	G2-like
XP_015884756.1	LOC107420335	G2-like
XP_015888571.1	LOC107423514	G2-like
XP_015888572.1	LOC107423514	G2-like
XP_015888573.1	LOC107423514	G2-like
XP_015888574.1	LOC107423514	G2-like
XP_015889528.1	LOC107424282	G2-like
XP_015889536.1	LOC107424282	G2-like
XP_015889545.1	LOC107424282	G2-like
XP_015889552.1	LOC107424282	G2-like
XP_015890038.1	LOC107424698	G2-like
XP_015893990.1	LOC107428048	G2-like
XP_015894025.1	LOC107428076	G2-like
XP_015894296.1	LOC107428294	G2-like
XP_015895130.1	LOC107429021	G2-like
XP_015895131.1	LOC107429021	G2-like
XP_015895132.1	LOC107429021	G2-like
XP_015895662.1	LOC107429484	G2-like
XP_015897213.1	LOC107430856	G2-like
XP_015897266.1	LOC107430904	G2-like
XP_015897601.1	LOC107431228	G2-like
XP_015897975.1	LOC107431546	G2-like
XP_015898003.1	LOC107431562	G2-like
XP_015898004.1	LOC107431562	G2-like
XP_015898005.1	LOC107431562	G2-like
XP_015898154.1	LOC107431689	G2-like
XP_015898927.1	LOC107432326	G2-like
XP_015898945.1	LOC107432339	G2-like
XP_015898946.1	LOC107432339	G2-like
XP_015898947.1	LOC107432339	G2-like
XP_015901013.1	LOC107434110	G2-like
XP_015901022.1	LOC107434110	G2-like
XP_015901029.1	LOC107434110	G2-like
XP_015901033.1	LOC107434110	G2-like
XP_015901105.1	LOC107434184	G2-like
XP_015901184.1	LOC107434250	G2-like
XP_015901185.1	LOC107434250	G2-like
XP_015901186.1	LOC107434250	G2-like
XP_015901330.1	LOC107434378	G2-like
XP_015902348.1	LOC107435294	G2-like
XP_015902349.1	LOC107435294	G2-like
XP_015870777.1	LOC107407949	MIKC_MADS
XP_015876005.1	LOC107412697	MIKC_MADS
XP_015876411.1	LOC107413065	MIKC_MADS
XP_015876419.1	LOC107413065	MIKC_MADS
XP_015876427.1	LOC107413065	MIKC_MADS
XP_015876435.1	LOC107413065	MIKC_MADS
XP_015878030.1	LOC107414434	MIKC_MADS
XP_015878031.1	LOC107414434	MIKC_MADS
XP_015881556.1	LOC107417456	MIKC_MADS
XP_015882140.1	LOC107417991	MIKC_MADS
XP_015884917.1	LOC107420465	MIKC_MADS
XP_015884985.1	LOC107420509	MIKC_MADS
XP_015885755.1	LOC107421109	MIKC_MADS
XP_015885971.1	LOC107421277	MIKC_MADS
XP_015886052.1	LOC107421344	MIKC_MADS
XP_015886053.1	LOC107421344	MIKC_MADS
XP_015886054.1	LOC107421344	MIKC_MADS
XP_015886055.1	LOC107421344	MIKC_MADS
XP_015886057.1	LOC107421344	MIKC_MADS
XP_015886058.1	LOC107421344	MIKC_MADS
XP_015886208.1	LOC107421471	MIKC_MADS
XP_015890524.1	LOC107425112	MIKC_MADS
XP_015890560.1	LOC107425139	MIKC_MADS
XP_015890561.1	LOC107425139	MIKC_MADS
XP_015890562.1	LOC107425139	MIKC_MADS
XP_015890874.1	LOC107425386	MIKC_MADS
XP_015891060.1	LOC107425568	MIKC_MADS
XP_015893790.1	LOC107427902	MIKC_MADS
XP_015893791.1	LOC107427902	MIKC_MADS
XP_015893792.1	LOC107427902	MIKC_MADS
XP_015893793.1	LOC107427902	MIKC_MADS
XP_015894305.1	LOC107428302	MIKC_MADS
XP_015895057.1	LOC107428964	MIKC_MADS
XP_015895058.1	LOC107428964	MIKC_MADS
XP_015895059.1	LOC107428964	MIKC_MADS
XP_015895060.1	LOC107428964	MIKC_MADS
XP_015895211.1	LOC107429076	MIKC_MADS
XP_015895217.1	LOC107429081	MIKC_MADS
XP_015895218.1	LOC107429081	MIKC_MADS
XP_015896436.1	LOC107430150	MIKC_MADS
XP_015898072.1	LOC107431619	MIKC_MADS
XP_015899320.1	LOC107432650	MIKC_MADS
XP_015899344.1	LOC107432672	MIKC_MADS
XP_015900408.1	LOC107433624	MIKC_MADS
XP_015900469.1	LOC107433665	MIKC_MADS
XP_015866170.1	LOC107403770	M-type_MADS
XP_015866383.1	LOC107403968	M-type_MADS
XP_015866385.1	LOC107403970	M-type_MADS
XP_015866386.1	LOC107403971	M-type_MADS
XP_015866389.1	LOC107403974	M-type_MADS
XP_015867737.1	LOC107405224	M-type_MADS
XP_015870620.1	LOC107407822	M-type_MADS
XP_015871330.1	LOC107408449	M-type_MADS
XP_015871332.1	LOC107408451	M-type_MADS
XP_015871348.1	LOC107408464	M-type_MADS
XP_015871376.1	LOC107408492	M-type_MADS
XP_015871562.1	LOC107408666	M-type_MADS
XP_015871599.1	LOC107408707	M-type_MADS
XP_015871663.1	LOC107408764	M-type_MADS
XP_015871728.1	LOC107408823	M-type_MADS
XP_015871844.1	LOC107408925	M-type_MADS
XP_015872149.1	LOC107409229	M-type_MADS
XP_015872392.1	LOC107409469	M-type_MADS
XP_015872894.1	LOC107409993	M-type_MADS
XP_015874807.1	LOC107411686	M-type_MADS
XP_015876774.1	LOC107413352	M-type_MADS
XP_015876782.1	LOC107413360	M-type_MADS
XP_015876893.1	LOC107413453	M-type_MADS
XP_015877111.1	LOC107413621	M-type_MADS
XP_015877173.1	LOC107413672	M-type_MADS
XP_015880028.1	LOC107416088	M-type_MADS
XP_015880811.1	LOC107416792	M-type_MADS
XP_015881061.1	LOC107417019	M-type_MADS
XP_015882351.1	LOC107418187	M-type_MADS
XP_015888368.1	LOC107423340	M-type_MADS
XP_015889046.1	LOC107423906	M-type_MADS
XP_015889232.1	LOC107424057	M-type_MADS
XP_015890412.1	LOC107425004	M-type_MADS
XP_015890413.1	LOC107425004	M-type_MADS
XP_015890414.1	LOC107425004	M-type_MADS
XP_015890415.1	LOC107425004	M-type_MADS
XP_015890416.1	LOC107425004	M-type_MADS
XP_015890417.1	LOC107425004	M-type_MADS
XP_015894915.1	LOC107428834	M-type_MADS
XP_015895382.1	LOC107429240	M-type_MADS
XP_015899227.1	LOC107432568	M-type_MADS
XP_015899667.1	LOC107432956	M-type_MADS
XP_015899687.1	LOC107432968	M-type_MADS
XP_015900375.1	LOC107433592	M-type_MADS
XP_015901213.1	LOC107434273	M-type_MADS
XP_015901853.1	LOC107434868	M-type_MADS
XP_015865727.1	LOC107403359	GRF
XP_015867233.1	LOC107404754	GRF
XP_015870430.1	LOC107407637	GRF
XP_015870521.1	LOC107407730	GRF
XP_015870685.1	LOC107407872	GRF
XP_015871942.1	LOC107409023	GRF
XP_015871945.1	LOC107409026	GRF
XP_015872909.1	LOC107410007	GRF
XP_015872939.1	LOC107410039	GRF
XP_015873100.1	LOC107410212	GRF
XP_015878369.1	LOC107414720	GRF
XP_015878370.1	LOC107414720	GRF
XP_015881992.1	LOC107417852	GRF
XP_015885119.1	LOC107420632	GRF
XP_015885120.1	LOC107420632	GRF
XP_015888822.1	LOC107423723	GRF
XP_015888823.1	LOC107423723	GRF
XP_015889267.1	LOC107424086	GRF
XP_015889268.1	LOC107424086	GRF
XP_015889269.1	LOC107424086	GRF
XP_015889270.1	LOC107424086	GRF
XP_015889271.1	LOC107424086	GRF
XP_015890408.1	LOC107425002	GRF
XP_015890409.1	LOC107425002	GRF
XP_015896328.1	LOC107430060	GRF
XP_015896329.1	LOC107430060	GRF
XP_015896330.1	LOC107430060	GRF
XP_015896331.1	LOC107430060	GRF
XP_015897345.1	LOC107430982	GRF
XP_015901326.1	LOC107434374	GRF
XP_015901955.1	LOC107434948	GRF
XP_015901956.1	LOC107434948	GRF
XP_015870829.1	LOC107407998	HB-other
XP_015870831.1	LOC107407998	HB-other
XP_015881267.1	LOC107417189	HB-other
XP_015881268.1	LOC107417189	HB-other
XP_015881269.1	LOC107417189	HB-other
XP_015885855.1	LOC107421187	HB-other
XP_015885856.1	LOC107421187	HB-other
XP_015889551.1	LOC107424300	HB-other
XP_015890653.1	LOC107425212	HB-other
XP_015890661.1	LOC107425212	HB-other
XP_015891991.1	LOC107426355	HB-other
XP_015899220.1	LOC107432565	HB-other
XP_015899221.1	LOC107432565	HB-other
XP_015902373.1	LOC107435314	HB-other
XP_015902374.1	LOC107435314	HB-other
XP_015902375.1	LOC107435314	HB-other
XP_015867327.1	LOC107404843	WOX
XP_015884316.1	LOC107419981	WOX
XP_015882736.1	LOC107418547	WOX
XP_015874078.1	LOC107411082	WOX
XP_015874068.1	LOC107411072	WOX
XP_015889667.1	LOC107424391	WOX
XP_015877341.1	LOC107413812	WOX
XP_015874060.1	LOC107411059	WOX
XP_015899770.1	LOC107433045	WOX
XP_015884051.1	LOC107419767	WOX
XP_015892487.1	LOC107426739	TALE
XP_015868214.1	LOC107405648	TALE
XP_015868215.1	LOC107405648	TALE
XP_015868216.1	LOC107405648	TALE
XP_015868217.1	LOC107405648	TALE
XP_015868218.1	LOC107405648	TALE
XP_015900418.1	LOC107433631	TALE
XP_015900419.1	LOC107433631	TALE
XP_015900420.1	LOC107433631	TALE
XP_015900421.1	LOC107433631	TALE
XP_015900422.1	LOC107433631	TALE
XP_015900424.1	LOC107433631	TALE
XP_015890195.1	LOC107424833	TALE
XP_015896515.1	LOC107430214	TALE
XP_015866356.1	LOC107403944	TALE
XP_015884961.1	LOC107420499	TALE
XP_015884962.1	LOC107420499	TALE
XP_015884963.1	LOC107420499	TALE
XP_015884964.1	LOC107420499	TALE
XP_015884965.1	LOC107420499	TALE
XP_015884966.1	LOC107420499	TALE
XP_015902575.1	LOC107435472	TALE
XP_015900648.1	LOC107433804	TALE
XP_015900649.1	LOC107433804	TALE
XP_015900650.1	LOC107433804	TALE
XP_015900651.1	LOC107433804	TALE
XP_015884442.1	LOC107420090	TALE
XP_015884443.1	LOC107420090	TALE
XP_015902583.1	LOC107435478	TALE
XP_015879242.1	LOC107415432	HD-ZIP
XP_015901902.1	LOC107434905	HD-ZIP
XP_015879435.1	LOC107415597	HD-ZIP
XP_015896650.1	LOC107430326	HD-ZIP
XP_015894877.1	LOC107428804	HD-ZIP
XP_015885283.1	LOC107420758	HD-ZIP
XP_015885285.1	LOC107420759	HD-ZIP
XP_015885281.1	LOC107420758	HD-ZIP
XP_015885284.1	LOC107420759	HD-ZIP
XP_015873119.1	LOC107410227	HD-ZIP
XP_015889483.1	LOC107424248	HD-ZIP
XP_015890394.1	LOC107424992	HD-ZIP
XP_015879577.1	LOC107415706	HD-ZIP
XP_015878685.1	LOC107414972	HD-ZIP
XP_015885101.1	LOC107420621	HD-ZIP
XP_015888788.1	LOC107423690	HD-ZIP
XP_015890191.1	LOC107424830	HD-ZIP
XP_015898907.1	LOC107432309	HD-ZIP
XP_015895488.1	LOC107429332	HD-ZIP
XP_015898575.1	LOC107432035	HD-ZIP
XP_015898574.1	LOC107432035	HD-ZIP
XP_015896340.1	LOC107430068	HD-ZIP
XP_015899167.1	LOC107432531	HD-ZIP
XP_015892240.1	LOC107426521	HD-ZIP
XP_015879463.1	LOC107415616	TALE
XP_015881152.1	LOC107417102	TALE
XP_015881151.1	LOC107417102	TALE
XP_015872810.1	LOC107409904	TALE
XP_015882566.1	LOC107418386	TALE
XP_015882568.1	LOC107418386	TALE
XP_015885100.1	LOC107420619	TALE
XP_015893690.1	LOC107427807	TALE
XP_015885804.1	LOC107421143	TALE
XP_015885803.1	LOC107421143	TALE
XP_015885802.1	LOC107421143	TALE
XP_015894690.1	LOC107428634	TALE
XP_015868401.1	LOC107405822	TALE
XP_015867693.1	LOC107405188	HD-ZIP
XP_015881131.1	LOC107417085	HD-ZIP
XP_015881130.1	LOC107417085	HD-ZIP
XP_015884145.1	LOC107419838	HD-ZIP
XP_015884152.1	LOC107419838	HD-ZIP
XP_015888672.1	LOC107423602	HD-ZIP
XP_015871696.1	LOC107408790	HD-ZIP
XP_015894591.1	LOC107428556	HD-ZIP
XP_015881991.1	LOC107417851	HD-ZIP
XP_015882975.1	LOC107418576	HD-ZIP
XP_015882797.1	LOC107418576	HD-ZIP
XP_015882858.1	LOC107418576	HD-ZIP
XP_015882921.1	LOC107418576	HD-ZIP
XP_015897558.1	LOC107431192	HD-ZIP
XP_015884897.1	LOC107420449	HD-ZIP
XP_015879620.1	LOC107415744	HD-ZIP
XP_015877999.1	LOC107414400	HD-ZIP
XP_015893988.1	LOC107427973	HB-PHD
XP_015893916.1	LOC107427973	HB-PHD
XP_015866392.1	LOC107403976	HB-PHD
XP_015865682.1	LOC107403311	C2H2
XP_015865683.1	LOC107403311	C2H2
XP_015865754.1	LOC107403391	C2H2
XP_015865755.1	LOC107403391	C2H2
XP_015865853.1	LOC107403482	C2H2
XP_015865993.1	LOC107403596	LSD
XP_015865994.1	LOC107403596	LSD
XP_015866148.1	LOC107403750	C2H2
XP_015866596.1	LOC107404161	C2H2
XP_015866622.1	LOC107404189	C3H
XP_015867533.1	LOC107405043	C2H2
XP_015868336.1	LOC107405762	C3H
XP_015868431.1	LOC107405852	C2H2
XP_015868612.1	LOC107406037	C3H
XP_015868614.1	LOC107406037	C3H
XP_015868779.1	LOC107406186	C3H
XP_015868780.1	LOC107406186	C3H
XP_015869231.1	LOC107406603	C2H2
XP_015869584.1	LOC107406882	C3H
XP_015869585.1	LOC107406882	C3H
XP_015869713.1	LOC107407012	C3H
XP_015869714.1	LOC107407012	C3H
XP_015869719.1	LOC107407017	C3H
XP_015869720.1	LOC107407017	C3H
XP_015870019.1	LOC107407272	C3H
XP_015870020.1	LOC107407272	C3H
XP_015870073.1	LOC107407320	C3H
XP_015870074.1	LOC107407320	C3H
XP_015870078.1	LOC107407323	C3H
XP_015870079.1	LOC107407323	C3H
XP_015870082.1	LOC107407325	C3H
XP_015870084.1	LOC107407325	C3H
XP_015870256.1	LOC107407486	C3H
XP_015870329.1	LOC107407552	C3H
XP_015870642.1	LOC107407839	C3H
XP_015870643.1	LOC107407839	C3H
XP_015870644.1	LOC107407840	C3H
XP_015870645.1	LOC107407840	C3H
XP_015870658.1	LOC107407850	C3H
XP_015870659.1	LOC107407850	C3H
XP_015870708.1	LOC107407887	C3H
XP_015870709.1	LOC107407887	C3H
XP_015870771.1	LOC107407944	C3H
XP_015870772.1	LOC107407944	C3H
XP_015871009.1	LOC107408158	C3H
XP_015871010.1	LOC107408158	C3H
XP_015871070.1	LOC107408208	C3H
XP_015871093.1	LOC107408229	LSD
XP_015871145.1	LOC107408281	C3H
XP_015871151.1	LOC107408284	C3H
XP_015871156.1	LOC107408289	C2H2
XP_015871569.1	LOC107408673	C3H
XP_015871570.1	LOC107408673	C3H
XP_015871714.1	LOC107408808	C3H
XP_015871773.1	LOC107408857	C2H2
XP_015871775.1	LOC107408862	C3H
XP_015871875.1	LOC107408956	C3H
XP_015871885.1	LOC107408964	C3H
XP_015872308.1	LOC107409388	C3H
XP_015872349.1	LOC107409426	C2H2
XP_015872898.1	LOC107409996	C3H
XP_015873353.1	LOC107410437	C2H2
XP_015873459.1	LOC107410531	C2H2
XP_015873601.1	LOC107410663	C2H2
XP_015873804.1	LOC107410839	C3H
XP_015873832.1	LOC107410860	C2H2
XP_015874055.1	LOC107411056	C2H2
XP_015874747.1	LOC107411643	C3H
XP_015874787.1	LOC107411674	C2H2
XP_015874788.1	LOC107411674	C2H2
XP_015874789.1	LOC107411674	C2H2
XP_015875094.1	LOC107411927	C2H2
XP_015875645.1	LOC107412390	C3H
XP_015875646.1	LOC107412390	C3H
XP_015875821.1	LOC107412546	C2H2
XP_015875822.1	LOC107412546	C2H2
XP_015875946.1	LOC107412647	C3H
XP_015875985.1	LOC107412682	C2H2
XP_015876096.1	LOC107412789	C2H2
XP_015876671.1	LOC107413275	C2H2
XP_015876715.1	LOC107413317	C3H
XP_015876778.1	LOC107413358	C3H
XP_015876811.1	LOC107413381	C3H
XP_015876954.1	LOC107413509	C2H2
XP_015876955.1	LOC107413509	C2H2
XP_015877122.1	LOC107413630	C3H
XP_015877123.1	LOC107413630	C3H
XP_015877124.1	LOC107413630	C3H
XP_015877684.1	LOC107414101	C3H
XP_015878070.1	LOC107414463	C3H
XP_015879033.1	LOC107415251	C2H2
XP_015879805.1	LOC107415907	C2H2
XP_015880036.1	LOC107416098	C3H
XP_015880037.1	LOC107416098	C3H
XP_015880109.1	LOC107416167	C2H2
XP_015880110.1	LOC107416167	C2H2
XP_015880111.1	LOC107416167	C2H2
XP_015880112.1	LOC107416167	C2H2
XP_015880113.1	LOC107416167	C2H2
XP_015881220.1	LOC107417152	C3H
XP_015881221.1	LOC107417152	C3H
XP_015881274.1	LOC107417193	C2H2
XP_015881278.1	LOC107417196	C2H2
XP_015881404.1	LOC107417299	C2H2
XP_015881443.1	LOC107417345	C2H2
XP_015881700.1	LOC107417606	C3H
XP_015881750.1	LOC107417648	C2H2
XP_015881783.1	LOC107417669	C3H
XP_015881784.1	LOC107417669	C3H
XP_015881785.1	LOC107417669	C3H
XP_015881786.1	LOC107417669	C3H
XP_015882202.1	LOC107418045	C2H2
XP_015882282.1	LOC107418119	C2H2
XP_015882347.1	LOC107418186	C2H2
XP_015882360.1	LOC107418197	C3H
XP_015883198.1	LOC107418998	LSD
XP_015883205.1	LOC107418998	LSD
XP_015883212.1	LOC107418998	LSD
XP_015883385.1	LOC107419157	C2H2
XP_015884245.1	LOC107419920	C2H2
XP_015884286.1	LOC107419957	C2H2
XP_015884383.1	LOC107420040	C2H2
XP_015884384.1	LOC107420040	C2H2
XP_015884641.1	LOC107420256	C2H2
XP_015885055.1	LOC107420575	C2H2
XP_015885103.1	LOC107420623	C3H
XP_015885618.1	LOC107421015	C2H2
XP_015886166.1	LOC107421439	C2H2
XP_015886176.1	LOC107421439	C2H2
XP_015886183.1	LOC107421439	C2H2
XP_015886186.1	LOC107421452	C2H2
XP_015886371.1	LOC107421607	C2H2
XP_015886800.1	LOC107421950	C3H
XP_015887937.1	LOC107422942	LSD
XP_015887958.1	LOC107422968	C2H2
XP_015887959.1	LOC107422969	C2H2
XP_015888700.1	LOC107423629	C3H
XP_015888857.1	LOC107423753	C2H2
XP_015888864.1	LOC107423753	C2H2
XP_015888867.1	LOC107423753	C2H2
XP_015888868.1	LOC107423753	C2H2
XP_015888874.1	LOC107423753	C2H2
XP_015889091.1	LOC107423947	C3H
XP_015889200.1	LOC107424027	C3H
XP_015889235.1	LOC107424062	C3H
XP_015889236.1	LOC107424062	C3H
XP_015889237.1	LOC107424062	C3H
XP_015889403.1	LOC107424180	C2H2
XP_015889546.1	LOC107424295	C2H2
XP_015889610.1	LOC107424342	LSD
XP_015889668.1	LOC107424392	C3H
XP_015889702.1	LOC107424415	C3H
XP_015890063.1	LOC107424717	C3H
XP_015890207.1	LOC107424844	C2H2
XP_015890628.1	LOC107425187	C2H2
XP_015890704.1	LOC107425259	C2H2
XP_015890705.1	LOC107425259	C2H2
XP_015890706.1	LOC107425259	C2H2
XP_015890861.1	LOC107425377	C2H2
XP_015891214.1	LOC107425713	C2H2
XP_015891218.1	LOC107425717	C2H2
XP_015891220.1	LOC107425719	C2H2
XP_015891397.1	LOC107425870	C2H2
XP_015891908.1	LOC107426293	C2H2
XP_015892441.1	LOC107426709	C3H
XP_015892615.1	LOC107426833	C2H2
XP_015892705.1	LOC107426911	C3H
XP_015893747.1	LOC107427855	C2H2
XP_015893761.1	LOC107427855	C2H2
XP_015893769.1	LOC107427855	C2H2
XP_015893832.1	LOC107427936	C2H2
XP_015893941.1	LOC107428014	C2H2
XP_015894322.1	LOC107428314	C2H2
XP_015894326.1	LOC107428319	C2H2
XP_015894327.1	LOC107428319	C2H2
XP_015895350.1	LOC107429212	C2H2
XP_015895353.1	LOC107429215	C2H2
XP_015895415.1	LOC107429276	C2H2
XP_015895657.1	LOC107429479	C2H2
XP_015895715.1	LOC107429522	C3H
XP_015895876.1	LOC107429658	C3H
XP_015895883.1	LOC107429669	C3H
XP_015896823.1	LOC107430492	C2H2
XP_015896942.1	LOC107430596	C3H
XP_015896943.1	LOC107430596	C3H
XP_015897941.1	LOC107431516	C2H2
XP_015898437.1	LOC107431920	C2H2
XP_015898915.1	LOC107432318	C2H2
XP_015898930.1	LOC107432330	C3H
XP_015898971.1	LOC107432358	C2H2
XP_015899498.1	LOC107432814	C2H2
XP_015899747.1	LOC107433017	C2H2
XP_015899926.1	LOC107433184	C2H2
XP_015900551.1	LOC107433725	C2H2
XP_015900718.1	LOC107433861	LSD
XP_015900719.1	LOC107433861	LSD
XP_015900720.1	LOC107433861	LSD
XP_015901626.1	LOC107434651	C3H
XP_015902946.1	LOC107435832	C2H2
XP_015865646.1	LOC107403286	MYB
XP_015865686.1	LOC107403314	MYB
XP_015865918.1	LOC107403527	MYB
XP_015866129.1	LOC107403729	MYB
XP_015866915.1	LOC107404478	MYB
XP_015866980.1	LOC107404541	MYB
XP_015867230.1	LOC107404750	MYB
XP_015867281.1	LOC107404799	MYB
XP_015868130.1	LOC107405576	MYB
XP_015868131.1	LOC107405577	MYB
XP_015868687.1	LOC107406106	MYB
XP_015868916.1	LOC107406321	MYB
XP_015869078.1	LOC107406469	MYB
XP_015870510.1	LOC107407717	MYB
XP_015870681.1	LOC107407869	MYB
XP_015870842.1	LOC107408008	MYB
XP_015871966.1	LOC107409049	MYB
XP_015872350.1	LOC107409430	MYB
XP_015872487.1	LOC107409571	MYB
XP_015872669.1	LOC107409758	MYB
XP_015874541.1	LOC107411467	MYB
XP_015875075.1	LOC107411910	MYB
XP_015875524.1	LOC107412294	MYB
XP_015875551.1	LOC107412315	MYB
XP_015875562.1	LOC107412324	MYB
XP_015875881.1	LOC107412592	MYB
XP_015875882.1	LOC107412593	MYB
XP_015876053.1	LOC107412752	MYB
XP_015876104.1	LOC107412766	MYB
XP_015876153.1	LOC107412845	MYB
XP_015876154.1	LOC107412845	MYB
XP_015876155.1	LOC107412845	MYB
XP_015876156.1	LOC107412845	MYB
XP_015876205.1	LOC107412894	MYB
XP_015876206.1	LOC107412894	MYB
XP_015876516.1	LOC107413154	MYB
XP_015877330.1	LOC107413800	MYB
XP_015877416.1	LOC107413875	MYB
XP_015877891.1	LOC107414294	MYB
XP_015878037.1	LOC107414441	MYB
XP_015878099.1	LOC107414486	MYB
XP_015878347.1	LOC107414701	MYB
XP_015878538.1	LOC107414848	MYB
XP_015878539.1	LOC107414848	MYB
XP_015878839.1	LOC107415078	MYB
XP_015878897.1	LOC107415133	MYB
XP_015878985.1	LOC107415212	MYB
XP_015879077.1	LOC107415291	MYB
XP_015879133.1	LOC107415341	MYB
XP_015879369.1	LOC107415546	MYB
XP_015879653.1	LOC107415776	MYB
XP_015880205.1	LOC107416246	MYB
XP_015880206.1	LOC107416246	MYB
XP_015880984.1	LOC107416948	MYB
XP_015880997.1	LOC107416961	MYB
XP_015881000.1	LOC107416963	MYB
XP_015881129.1	LOC107417084	MYB
XP_015881507.1	LOC107417400	MYB
XP_015881673.1	LOC107417581	MYB
XP_015882464.1	LOC107418291	MYB
XP_015882515.1	LOC107418345	MYB
XP_015882588.1	LOC107418407	MYB
XP_015882876.1	LOC107418690	MYB
XP_015883030.1	LOC107418859	MYB
XP_015883445.1	LOC107419219	MYB
XP_015883446.1	LOC107419219	MYB
XP_015883449.1	LOC107419221	MYB
XP_015883481.1	LOC107419249	MYB
XP_015883899.1	LOC107419647	MYB
XP_015883906.1	LOC107419653	MYB
XP_015884347.1	LOC107420003	MYB
XP_015884427.1	LOC107420076	MYB
XP_015884448.1	LOC107420097	MYB
XP_015885092.1	LOC107420609	MYB
XP_015885201.1	LOC107420692	MYB
XP_015885388.1	LOC107420842	MYB
XP_015885414.1	LOC107420865	MYB
XP_015886342.1	LOC107421590	MYB
XP_015886343.1	LOC107421590	MYB
XP_015886818.1	LOC107421964	MYB
XP_015886819.1	LOC107421964	MYB
XP_015886820.1	LOC107421964	MYB
XP_015886821.1	LOC107421964	MYB
XP_015886861.1	LOC107421995	MYB
XP_015887609.1	LOC107422648	MYB
XP_015887610.1	LOC107422649	MYB
XP_015887721.1	LOC107422734	MYB
XP_015887863.1	LOC107422870	MYB
XP_015888628.1	LOC107423566	MYB
XP_015888701.1	LOC107423630	MYB
XP_015889152.1	LOC107423990	MYB
XP_015889303.1	LOC107424110	MYB
XP_015889356.1	LOC107424134	MYB
XP_015889357.1	LOC107424134	MYB
XP_015890262.1	LOC107424887	MYB
XP_015890427.1	LOC107425014	MYB
XP_015890697.1	LOC107425254	MYB
XP_015891174.1	LOC107425670	MYB
