TF_ID	Gene_ID	Family
Potri.017G081300.1	Potri.017G081300	bHLH
Potri.017G082000.1	Potri.017G082000	NAC
Potri.017G082700.1	Potri.017G082700	ZF-HD
Potri.017G082900.1	Potri.017G082900	ZF-HD
Potri.017G084600.1	Potri.017G084600	Dof
Potri.017G086200.1	Potri.017G086200	NAC
Potri.017G088300.1	Potri.017G088300	WRKY
Potri.017G091000.1	Potri.017G091000	FAR1
Potri.017G094800.1	Potri.017G094800	TCP
Potri.017G101700.1	Potri.017G101700	bHLH
Potri.017G104800.1	Potri.017G104800	WRKY
Potri.017G104900.1	Potri.017G104900	NAC
Potri.017G106700.1	Potri.017G106700	bZIP
Potri.017G112000.1	Potri.017G112000	TCP
Potri.017G114500.1	Potri.017G114500	LBD
Potri.017G115300.1	Potri.017G115300	bHLH
Potri.017G120000.1	Potri.017G120000	NF-YC
Potri.017G125200.1	Potri.017G125200	GRAS
Potri.017G126800.1	Potri.017G126800	bHLH
Potri.017G139500.1	Potri.017G139500	NAC
Potri.017G142400.1	Potri.017G142400	GRAS
Potri.017G149000.1	Potri.017G149000	WRKY
Potri.018G002800.1	Potri.018G002800	Trihelix
Potri.018G003800.1	Potri.018G003800	NAC
Potri.018G008500.1	Potri.018G008500	WRKY
Potri.018G019000.1	Potri.018G019000	WRKY
Potri.018G019700.1	Potri.018G019700	WRKY
Potri.018G019800.1	Potri.018G019800	WRKY
Potri.018G029500.1	Potri.018G029500	bZIP
Potri.018G030000.1	Potri.018G030000	CPP
Potri.018G039300.1	Potri.018G039300	CPP
Potri.018G044900.1	Potri.018G044900	GATA
Potri.018G049300.1	Potri.018G049300	NAC
Potri.018G049500.1	Potri.018G049500	Trihelix
Potri.018G049700.1	Potri.018G049700	Trihelix
Potri.018G052700.1	Potri.018G052700	LBD
Potri.018G053600.1	Potri.018G053600	GATA
Potri.018G064700.1	Potri.018G064700	NF-YA
Potri.018G068700.1	Potri.018G068700	NAC
Potri.018G075500.1	Potri.018G075500	Trihelix
Potri.018G083000.1	Potri.018G083000	CPP
Potri.018G083700.1	Potri.018G083700	bHLH
Potri.018G095000.1	Potri.018G095000	NAC
Potri.018G107000.1	Potri.018G107000	WRKY
Potri.018G109500.1	Potri.018G109500	bHLH
Potri.018G129800.1	Potri.018G129800	YABBY
Potri.018G139300.1	Potri.018G139300	WRKY
Potri.018G141500.1	Potri.018G141500	bHLH
Potri.018G141600.1	Potri.018G141600	bHLH
Potri.018G141700.1	Potri.018G141700	bHLH
Potri.018G141800.1	Potri.018G141800	bHLH
Potri.018G149900.1	Potri.018G149900	SBP
Potri.019G006600.1	Potri.019G006600	Trihelix
Potri.019G007100.1	Potri.019G007100	GRAS
Potri.019G010200.1	Potri.019G010200	Trihelix
Potri.019G011200.1	Potri.019G011200	GRAS
Potri.019G011500.1	Potri.019G011500	GRAS
Potri.019G021400.1	Potri.019G021400	ZF-HD
Potri.019G031400.1	Potri.019G031400	NAC
Potri.019G031600.1	Potri.019G031600	NAC
Potri.019G033000.1	Potri.019G033000	GATA
Potri.019G034700.1	Potri.019G034700	bHLH
Potri.019G040700.1	Potri.019G040700	Dof
Potri.019G047000.1	Potri.019G047000	NF-YC
Potri.019G053900.1	Potri.019G053900	WRKY
Potri.019G059300.1	Potri.019G059300	WRKY
Potri.019G063000.1	Potri.019G063000	NAC
Potri.019G066000.1	Potri.019G066000	NAC
Potri.019G068800.1	Potri.019G068800	GRAS
Potri.019G073600.1	Potri.019G073600	SBP
Potri.019G079900.1	Potri.019G079900	bHLH
Potri.019G081300.1	Potri.019G081300	ZF-HD
Potri.019G081800.1	Potri.019G081800	TCP
Potri.019G083600.1	Potri.019G083600	NAC
Potri.019G085600.1	Potri.019G085600	GRAS
Potri.019G089000.1	Potri.019G089000	bHLH
Potri.019G089300.1	Potri.019G089300	bHLH
Potri.019G091300.1	Potri.019G091300	TCP
Potri.019G091900.1	Potri.019G091900	bZIP
Potri.019G092200.1	Potri.019G092200	LBD
Potri.019G092800.1	Potri.019G092800	VOZ
Potri.019G099300.1	Potri.019G099300	bHLH
Potri.019G099400.1	Potri.019G099400	bHLH
Potri.019G099500.1	Potri.019G099500	bHLH
Potri.019G099800.1	Potri.019G099800	NAC
Potri.019G099900.1	Potri.019G099900	NAC
Potri.019G112000.1	Potri.019G112000	bHLH
Potri.019G123500.1	Potri.019G123500	WRKY
Potri.019G127300.1	Potri.019G127300	LBD
Potri.019G130000.1	Potri.019G130000	bZIP
Potri.T024300.1	Potri.T024300	NZZ/SPL
Potri.T043800.1	Potri.T043800	WRKY
Potri.T044100.1	Potri.T044100	TCP
Potri.T062400.1	Potri.T062400	LBD
Potri.T074200.1	Potri.T074200	NAC
Potri.T078200.1	Potri.T078200	Nin-like
Potri.T078300.1	Potri.T078300	GRAS
Potri.T078600.1	Potri.T078600	LBD
Potri.T107900.1	Potri.T107900	bHLH
Potri.T124200.1	Potri.T124200	FAR1
Potri.T124600.1	Potri.T124600	FAR1
Potri.T124700.1	Potri.T124700	FAR1
Potri.T127400.1	Potri.T127400	GRAS
Potri.T133100.1	Potri.T133100	GRAS
Potri.T137400.1	Potri.T137400	HSF
Potri.T137500.1	Potri.T137500	FAR1
Potri.T138100.1	Potri.T138100	GRAS
Potri.T146000.1	Potri.T146000	Dof
Potri.T146100.1	Potri.T146100	TCP
Potri.T155900.1	Potri.T155900	bHLH
Potri.T158300.1	Potri.T158300	GATA
Potri.T179100.1	Potri.T179100	bHLH
Potri.001G066200.1	Potri.001G066200	ARF
Potri.001G088600.1	Potri.001G088600	ARF
Potri.001G358500.1	Potri.001G358500	ARF
Potri.002G024700.1	Potri.002G024700	ARF
Potri.002G055000.1	Potri.002G055000	ARF
Potri.002G089900.1	Potri.002G089900	ARF
Potri.002G172800.1	Potri.002G172800	ARF
Potri.002G207100.1	Potri.002G207100	ARF
Potri.003G001000.1	Potri.003G001000	ARF
Potri.003G142100.1	Potri.003G142100	ARF
Potri.003G163600.1	Potri.003G163600	ARF
Potri.004G050200.1	Potri.004G050200	ARF
Potri.004G078200.1	Potri.004G078200	ARF
Potri.004G211700.1	Potri.004G211700	ARF
Potri.004G228800.1	Potri.004G228800	ARF
Potri.005G171300.1	Potri.005G171300	ARF
Potri.005G207700.1	Potri.005G207700	ARF
Potri.005G236700.1	Potri.005G236700	ARF
Potri.006G077800.1	Potri.006G077800	ARF
Potri.006G127500.1	Potri.006G127500	ARF
Potri.006G138500.1	Potri.006G138500	ARF
Potri.008G039000.1	Potri.008G039000	ARF
Potri.009G011800.1	Potri.009G011800	ARF
Potri.009G014800.1	Potri.009G014800	ARF
Potri.010G223200.1	Potri.010G223200	ARF
Potri.011G059300.1	Potri.011G059300	ARF
Potri.011G091900.1	Potri.011G091900	ARF
Potri.012G106100.1	Potri.012G106100	ARF
Potri.014G100100.1	Potri.014G100100	ARF
Potri.014G135300.1	Potri.014G135300	ARF
Potri.015G105300.1	Potri.015G105300	ARF
Potri.016G090300.1	Potri.016G090300	ARF
Potri.017G141000.1	Potri.017G141000	ARF
Potri.018G063000.1	Potri.018G063000	ARF
Potri.018G145800.1	Potri.018G145800	ARF
Potri.001G322700.1	Potri.001G322700	B3
Potri.001G397100.1	Potri.001G397100	B3
Potri.001G452200.1	Potri.001G452200	B3
Potri.002G129800.1	Potri.002G129800	B3
Potri.002G129900.1	Potri.002G129900	B3
Potri.002G181600.1	Potri.002G181600	B3
Potri.002G197000.1	Potri.002G197000	B3
Potri.002G252000.1	Potri.002G252000	B3
Potri.003G010600.1	Potri.003G010600	B3
Potri.003G010700.1	Potri.003G010700	B3
Potri.003G010800.1	Potri.003G010800	B3
Potri.003G010900.1	Potri.003G010900	B3
Potri.003G011000.1	Potri.003G011000	B3
Potri.003G011100.1	Potri.003G011100	B3
Potri.003G016100.1	Potri.003G016100	B3
Potri.003G016400.1	Potri.003G016400	B3
Potri.003G016700.1	Potri.003G016700	B3
Potri.003G018300.1	Potri.003G018300	B3
Potri.003G018400.1	Potri.003G018400	B3
Potri.003G072900.1	Potri.003G072900	B3
Potri.003G191900.1	Potri.003G191900	B3
Potri.004G011000.1	Potri.004G011000	B3
Potri.004G035300.1	Potri.004G035300	B3
Potri.004G045800.1	Potri.004G045800	B3
Potri.004G099600.1	Potri.004G099600	B3
Potri.004G141800.1	Potri.004G141800	B3
Potri.004G141900.1	Potri.004G141900	B3
Potri.004G146900.1	Potri.004G146900	B3
Potri.004G147000.1	Potri.004G147000	B3
Potri.004G147200.1	Potri.004G147200	B3
Potri.004G219600.1	Potri.004G219600	B3
Potri.004G219700.1	Potri.004G219700	B3
Potri.004G219800.1	Potri.004G219800	B3
Potri.004G219900.1	Potri.004G219900	B3
Potri.004G220000.1	Potri.004G220000	B3
Potri.004G220100.1	Potri.004G220100	B3
Potri.004G220300.1	Potri.004G220300	B3
Potri.004G220400.1	Potri.004G220400	B3
Potri.004G220700.1	Potri.004G220700	B3
Potri.004G220800.1	Potri.004G220800	B3
Potri.004G220900.1	Potri.004G220900	B3
Potri.004G221000.1	Potri.004G221000	B3
Potri.004G221100.1	Potri.004G221100	B3
Potri.004G221200.1	Potri.004G221200	B3
Potri.004G221300.1	Potri.004G221300	B3
Potri.004G221600.1	Potri.004G221600	B3
Potri.004G230100.1	Potri.004G230100	B3
Potri.005G137600.1	Potri.005G137600	B3
Potri.006G108300.1	Potri.006G108300	B3
Potri.006G208100.1	Potri.006G208100	B3
Potri.007G035500.1	Potri.007G035500	B3
Potri.007G035700.1	Potri.007G035700	B3
Potri.007G042500.1	Potri.007G042500	B3
Potri.007G099100.1	Potri.007G099100	B3
Potri.007G119400.1	Potri.007G119400	B3
Potri.007G119500.1	Potri.007G119500	B3
Potri.009G103100.1	Potri.009G103100	B3
Potri.009G103200.1	Potri.009G103200	B3
Potri.009G103300.1	Potri.009G103300	B3
Potri.009G103400.1	Potri.009G103400	B3
Potri.009G108500.1	Potri.009G108500	B3
Potri.010G191500.1	Potri.010G191500	B3
Potri.011G004900.1	Potri.011G004900	B3
Potri.011G005300.1	Potri.011G005300	B3
Potri.011G005500.1	Potri.011G005500	B3
Potri.011G043600.1	Potri.011G043600	B3
Potri.011G054000.1	Potri.011G054000	B3
Potri.011G149700.1	Potri.011G149700	B3
Potri.012G013000.1	Potri.012G013000	B3
Potri.012G013100.1	Potri.012G013100	B3
Potri.012G013200.1	Potri.012G013200	B3
Potri.012G013400.1	Potri.012G013400	B3
Potri.012G013500.1	Potri.012G013500	B3
Potri.012G013700.1	Potri.012G013700	B3
Potri.012G093200.1	Potri.012G093200	B3
Potri.013G157500.1	Potri.013G157500	B3
Potri.014G031600.1	Potri.014G031600	B3
Potri.014G031700.1	Potri.014G031700	B3
Potri.014G036800.1	Potri.014G036800	B3
Potri.014G036900.1	Potri.014G036900	B3
Potri.014G057100.1	Potri.014G057100	B3
Potri.014G067900.1	Potri.014G067900	B3
Potri.014G068000.1	Potri.014G068000	B3
Potri.014G107200.1	Potri.014G107200	B3
Potri.015G015200.1	Potri.015G015200	B3
Potri.015G015300.1	Potri.015G015300	B3
Potri.015G015500.1	Potri.015G015500	B3
Potri.015G015800.1	Potri.015G015800	B3
Potri.015G015900.1	Potri.015G015900	B3
Potri.015G016000.1	Potri.015G016000	B3
Potri.015G016100.1	Potri.015G016100	B3
Potri.015G016200.1	Potri.015G016200	B3
Potri.015G016700.1	Potri.015G016700	B3
Potri.015G017000.1	Potri.015G017000	B3
Potri.015G126500.1	Potri.015G126500	B3
Potri.016G074500.1	Potri.016G074500	B3
Potri.016G136500.1	Potri.016G136500	B3
Potri.017G061200.1	Potri.017G061200	B3
Potri.018G124500.1	Potri.018G124500	B3
Potri.018G140700.1	Potri.018G140700	B3
Potri.019G130300.1	Potri.019G130300	B3
Potri.T036100.1	Potri.T036100	B3
Potri.T036200.1	Potri.T036200	B3
Potri.T036500.1	Potri.T036500	B3
Potri.T054600.1	Potri.T054600	B3
Potri.T054700.1	Potri.T054700	B3
Potri.T054900.1	Potri.T054900	B3
Potri.T116900.1	Potri.T116900	B3
Potri.T152700.1	Potri.T152700	B3
Potri.T152900.1	Potri.T152900	B3
Potri.001G018400.1	Potri.001G018400	AP2
Potri.001G041500.1	Potri.001G041500	AP2
Potri.001G169500.1	Potri.001G169500	AP2
Potri.002G114800.1	Potri.002G114800	AP2
Potri.003G064700.1	Potri.003G064700	AP2
Potri.003G185300.1	Potri.003G185300	AP2
Potri.003G205700.1	Potri.003G205700	AP2
Potri.005G140700.1	Potri.005G140700	AP2
Potri.005G148400.1	Potri.005G148400	AP2
Potri.006G132400.1	Potri.006G132400	AP2
Potri.006G167700.1	Potri.006G167700	AP2
Potri.006G179900.1	Potri.006G179900	AP2
Potri.007G007400.1	Potri.007G007400	AP2
Potri.007G011600.1	Potri.007G011600	AP2
Potri.007G046200.1	Potri.007G046200	AP2
Potri.008G011900.1	Potri.008G011900	AP2
Potri.008G045300.1	Potri.008G045300	AP2
Potri.008G076400.1	Potri.008G076400	AP2
Potri.010G092800.1	Potri.010G092800	AP2
Potri.010G181000.1	Potri.010G181000	AP2
Potri.010G216200.1	Potri.010G216200	AP2
Potri.010G247200.1	Potri.010G247200	AP2
Potri.014G008100.1	Potri.014G008100	AP2
Potri.014G012200.1	Potri.014G012200	AP2
Potri.016G084500.1	Potri.016G084500	AP2
Potri.017G078600.1	Potri.017G078600	AP2
Potri.018G091600.1	Potri.018G091600	AP2
Potri.018G102200.1	Potri.018G102200	AP2
Potri.T081300.1	Potri.T081300	AP2
Potri.006G049700.1	Potri.006G049700	AP2
Potri.016G056400.1	Potri.016G056400	AP2
Potri.001G004700.1	Potri.001G004700	ERF
Potri.001G048200.1	Potri.001G048200	ERF
Potri.001G067600.1	Potri.001G067600	ERF
Potri.001G069300.1	Potri.001G069300	ERF
Potri.001G079600.1	Potri.001G079600	ERF
Potri.001G079800.1	Potri.001G079800	ERF
Potri.001G079900.1	Potri.001G079900	ERF
Potri.001G092400.1	Potri.001G092400	ERF
Potri.001G094800.1	Potri.001G094800	ERF
Potri.001G110500.1	Potri.001G110500	ERF
Potri.001G110700.1	Potri.001G110700	ERF
Potri.001G110800.1	Potri.001G110800	ERF
Potri.001G154100.1	Potri.001G154100	ERF
Potri.001G154200.1	Potri.001G154200	ERF
Potri.001G155700.1	Potri.001G155700	ERF
Potri.001G157100.1	Potri.001G157100	ERF
Potri.001G163700.1	Potri.001G163700	ERF
Potri.001G181500.1	Potri.001G181500	ERF
Potri.001G187500.1	Potri.001G187500	ERF
Potri.001G313500.1	Potri.001G313500	ERF
Potri.001G315300.1	Potri.001G315300	ERF
Potri.001G356100.1	Potri.001G356100	ERF
Potri.001G397200.1	Potri.001G397200	ERF
Potri.001G453100.1	Potri.001G453100	ERF
Potri.002G029400.1	Potri.002G029400	ERF
Potri.002G039000.1	Potri.002G039000	ERF
Potri.002G039100.1	Potri.002G039100	ERF
Potri.002G039200.1	Potri.002G039200	ERF
Potri.002G039300.1	Potri.002G039300	ERF
Potri.002G043300.1	Potri.002G043300	ERF
Potri.002G065600.1	Potri.002G065600	ERF
Potri.002G085600.1	Potri.002G085600	ERF
Potri.002G094200.1	Potri.002G094200	ERF
Potri.002G124000.1	Potri.002G124000	ERF
Potri.002G141200.1	Potri.002G141200	ERF
Potri.002G153500.1	Potri.002G153500	ERF
Potri.002G167400.1	Potri.002G167400	ERF
Potri.002G172200.1	Potri.002G172200	ERF
Potri.002G172300.1	Potri.002G172300	ERF
Potri.002G172600.1	Potri.002G172600	ERF
Potri.002G201600.1	Potri.002G201600	ERF
Potri.002G246100.1	Potri.002G246100	ERF
Potri.003G033000.1	Potri.003G033000	ERF
Potri.003G050700.1	Potri.003G050700	ERF
Potri.003G054100.1	Potri.003G054100	ERF
Potri.003G054400.1	Potri.003G054400	ERF
Potri.003G071700.1	Potri.003G071700	ERF
Potri.003G077700.1	Potri.003G077700	ERF
Potri.003G079300.1	Potri.003G079300	ERF
Potri.003G080600.1	Potri.003G080600	ERF
Potri.003G081200.1	Potri.003G081200	ERF
Potri.003G121200.1	Potri.003G121200	ERF
Potri.003G136300.1	Potri.003G136300	ERF
Potri.003G139300.1	Potri.003G139300	ERF
Potri.003G150700.1	Potri.003G150700	ERF
Potri.003G150800.1	Potri.003G150800	ERF
Potri.003G151000.1	Potri.003G151000	ERF
Potri.003G161000.1	Potri.003G161000	ERF
Potri.003G162500.1	Potri.003G162500	ERF
Potri.003G179900.1	Potri.003G179900	ERF
Potri.003G220200.1	Potri.003G220200	ERF
Potri.004G047500.1	Potri.004G047500	ERF
Potri.004G047600.1	Potri.004G047600	ERF
Potri.004G051700.1	Potri.004G051700	ERF
Potri.004G051800.1	Potri.004G051800	ERF
Potri.004G141200.1	Potri.004G141200	ERF
Potri.004G187000.1	Potri.004G187000	ERF
Potri.005G077300.1	Potri.005G077300	ERF
Potri.005G087200.1	Potri.005G087200	ERF
Potri.005G140900.1	Potri.005G140900	ERF
Potri.005G168700.1	Potri.005G168700	ERF
Potri.005G176000.1	Potri.005G176000	ERF
Potri.005G195000.1	Potri.005G195000	ERF
Potri.005G219600.1	Potri.005G219600	ERF
Potri.005G223100.1	Potri.005G223100	ERF
Potri.005G223200.1	Potri.005G223200	ERF
Potri.005G223300.1	Potri.005G223300	ERF
Potri.005G233300.1	Potri.005G233300	ERF
Potri.006G021000.1	Potri.006G021000	ERF
Potri.006G054500.1	Potri.006G054500	ERF
Potri.006G069400.1	Potri.006G069400	ERF
Potri.006G080300.1	Potri.006G080300	ERF
Potri.006G104200.1	Potri.006G104200	ERF
Potri.006G138700.1	Potri.006G138700	ERF
Potri.006G138800.1	Potri.006G138800	ERF
Potri.006G138900.1	Potri.006G138900	ERF
Potri.006G156600.1	Potri.006G156600	ERF
Potri.006G163400.1	Potri.006G163400	ERF
Potri.006G186300.1	Potri.006G186300	ERF
Potri.006G218200.1	Potri.006G218200	ERF
Potri.006G238600.1	Potri.006G238600	ERF
Potri.006G253800.1	Potri.006G253800	ERF
Potri.006G261200.1	Potri.006G261200	ERF
Potri.007G043400.1	Potri.007G043400	ERF
Potri.007G046500.1	Potri.007G046500	ERF
Potri.007G076800.1	Potri.007G076800	ERF
Potri.007G090600.1	Potri.007G090600	ERF
Potri.007G138100.1	Potri.007G138100	ERF
Potri.008G071100.1	Potri.008G071100	ERF
Potri.008G073600.1	Potri.008G073600	ERF
Potri.008G091300.1	Potri.008G091300	ERF
Potri.008G120100.1	Potri.008G120100	ERF
Potri.008G166000.1	Potri.008G166000	ERF
Potri.008G166100.1	Potri.008G166100	ERF
Potri.008G166200.1	Potri.008G166200	ERF
Potri.008G186300.1	Potri.008G186300	ERF
Potri.008G210900.1	Potri.008G210900	ERF
Potri.008G215600.1	Potri.008G215600	ERF
Potri.009G101900.1	Potri.009G101900	ERF
Potri.009G147700.1	Potri.009G147700	ERF
Potri.010G006800.1	Potri.010G006800	ERF
Potri.010G046600.1	Potri.010G046600	ERF
Potri.010G072300.1	Potri.010G072300	ERF
Potri.010G072400.1	Potri.010G072400	ERF
Potri.010G072600.1	Potri.010G072600	ERF
Potri.010G125600.1	Potri.010G125600	ERF
Potri.010G163900.1	Potri.010G163900	ERF
Potri.010G183700.1	Potri.010G183700	ERF
Potri.010G186400.1	Potri.010G186400	ERF
Potri.011G056900.1	Potri.011G056900	ERF
Potri.011G057000.1	Potri.011G057000	ERF
Potri.011G061700.1	Potri.011G061700	ERF
Potri.011G061800.1	Potri.011G061800	ERF
Potri.011G115600.1	Potri.011G115600	ERF
Potri.011G148900.1	Potri.011G148900	ERF
Potri.012G032900.1	Potri.012G032900	ERF
Potri.012G108500.1	Potri.012G108500	ERF
Potri.012G134000.1	Potri.012G134000	ERF
Potri.012G134100.1	Potri.012G134100	ERF
Potri.013G045200.1	Potri.013G045200	ERF
Potri.013G056700.1	Potri.013G056700	ERF
Potri.013G100300.1	Potri.013G100300	ERF
Potri.013G101100.1	Potri.013G101100	ERF
Potri.013G101200.1	Potri.013G101200	ERF
Potri.013G135600.1	Potri.013G135600	ERF
Potri.013G158500.1	Potri.013G158500	ERF
Potri.014G025200.1	Potri.014G025200	ERF
Potri.014G046600.1	Potri.014G046600	ERF
Potri.014G046700.1	Potri.014G046700	ERF
Potri.014G046800.1	Potri.014G046800	ERF
Potri.014G046900.1	Potri.014G046900	ERF
Potri.014G047000.1	Potri.014G047000	ERF
Potri.014G055700.1	Potri.014G055700	ERF
Potri.014G076700.1	Potri.014G076700	ERF
Potri.014G094500.1	Potri.014G094500	ERF
Potri.014G099900.1	Potri.014G099900	ERF
Potri.014G126100.1	Potri.014G126100	ERF
Potri.015G023200.1	Potri.015G023200	ERF
Potri.015G054500.1	Potri.015G054500	ERF
Potri.015G136300.1	Potri.015G136300	ERF
Potri.015G136400.1	Potri.015G136400	ERF
Potri.016G018600.1	Potri.016G018600	ERF
Potri.016G053200.1	Potri.016G053200	ERF
Potri.016G126100.1	Potri.016G126100	ERF
Potri.017G013700.1	Potri.017G013700	ERF
Potri.017G053700.1	Potri.017G053700	ERF
Potri.017G055400.1	Potri.017G055400	ERF
Potri.017G087800.1	Potri.017G087800	ERF
Potri.018G021900.1	Potri.018G021900	ERF
Potri.018G028000.1	Potri.018G028000	ERF
Potri.018G038100.1	Potri.018G038100	ERF
Potri.018G043900.1	Potri.018G043900	ERF
Potri.018G047300.1	Potri.018G047300	ERF
Potri.018G085700.1	Potri.018G085700	ERF
Potri.018G131400.1	Potri.018G131400	ERF
Potri.019G015500.1	Potri.019G015500	ERF
Potri.019G036100.1	Potri.019G036100	ERF
Potri.019G067400.1	Potri.019G067400	ERF
Potri.019G073300.1	Potri.019G073300	ERF
Potri.019G075500.1	Potri.019G075500	ERF
Potri.019G075600.1	Potri.019G075600	ERF
Potri.019G088000.1	Potri.019G088000	ERF
Potri.019G102200.1	Potri.019G102200	ERF
Potri.019G131300.1	Potri.019G131300	ERF
Potri.T050600.1	Potri.T050600	ERF
Potri.001G384000.1	Potri.001G384000	DBB
Potri.002G028200.1	Potri.002G028200	DBB
Potri.004G108300.1	Potri.004G108300	DBB
Potri.004G161000.1	Potri.004G161000	DBB
Potri.004G162600.1	Potri.004G162600	DBB
Potri.005G117100.1	Potri.005G117100	DBB
Potri.005G234500.1	Potri.005G234500	DBB
Potri.007G015200.1	Potri.007G015200	DBB
Potri.007G130100.1	Potri.007G130100	DBB
Potri.009G122000.1	Potri.009G122000	DBB
Potri.009G124400.1	Potri.009G124400	DBB
Potri.011G105400.1	Potri.011G105400	DBB
Potri.011G125400.1	Potri.011G125400	DBB
Potri.014G134600.1	Potri.014G134600	DBB
Potri.017G028300.1	Potri.017G028300	DBB
Potri.T024100.1	Potri.T024100	DBB
Potri.001G061800.1	Potri.001G061800	CO-like
Potri.001G323500.1	Potri.001G323500	CO-like
Potri.002G208100.1	Potri.002G208100	CO-like
Potri.002G214500.1	Potri.002G214500	CO-like
Potri.003G166000.1	Potri.003G166000	CO-like
Potri.006G173600.1	Potri.006G173600	CO-like
Potri.006G267700.1	Potri.006G267700	CO-like
Potri.007G121200.1	Potri.007G121200	CO-like
Potri.008G120400.1	Potri.008G120400	CO-like
Potri.010G125100.1	Potri.010G125100	CO-like
Potri.014G170600.1	Potri.014G170600	CO-like
Potri.015G054600.1	Potri.015G054600	CO-like
Potri.017G107500.1	Potri.017G107500	CO-like
Potri.018G013800.1	Potri.018G013800	CO-like
Potri.T016900.1	Potri.T016900	CO-like
Potri.T094400.1	Potri.T094400	CO-like
Potri.001G146200.1	Potri.001G146200	ARR-B
Potri.001G146200.10	Potri.001G146200	ARR-B
Potri.001G146200.11	Potri.001G146200	ARR-B
Potri.001G146200.12	Potri.001G146200	ARR-B
Potri.001G146200.13	Potri.001G146200	ARR-B
Potri.001G146200.14	Potri.001G146200	ARR-B
Potri.001G146200.15	Potri.001G146200	ARR-B
Potri.002G152900.1	Potri.002G152900	ARR-B
Potri.003G087700.1	Potri.003G087700	ARR-B
Potri.003G087700.10	Potri.003G087700	ARR-B
Potri.003G087700.13	Potri.003G087700	ARR-B
Potri.003G087700.14	Potri.003G087700	ARR-B
Potri.006G188000.1	Potri.006G188000	ARR-B
Potri.006G262100.1	Potri.006G262100	ARR-B
Potri.008G135500.1	Potri.008G135500	ARR-B
Potri.008G181000.1	Potri.008G181000	ARR-B
Potri.008G213500.1	Potri.008G213500	ARR-B
Potri.010G001000.1	Potri.010G001000	ARR-B
Potri.010G053100.1	Potri.010G053100	ARR-B
Potri.010G105600.1	Potri.010G105600	ARR-B
Potri.012G133800.1	Potri.012G133800	ARR-B
Potri.014G077200.1	Potri.014G077200	ARR-B
Potri.015G136000.1	Potri.015G136000	ARR-B
Potri.018G021300.1	Potri.018G021300	ARR-B
Potri.018G094700.1	Potri.018G094700	ARR-B
Potri.018G111300.1	Potri.018G111300	ARR-B
Potri.001G133400.1	Potri.001G133400	G2-like
Potri.001G137600.1	Potri.001G137600	G2-like
Potri.001G146200.16	Potri.001G146200	G2-like
Potri.001G146200.17	Potri.001G146200	G2-like
Potri.001G228500.1	Potri.001G228500	G2-like
Potri.001G243600.1	Potri.001G243600	G2-like
Potri.001G280000.1	Potri.001G280000	G2-like
Potri.001G314800.1	Potri.001G314800	G2-like
Potri.002G056700.1	Potri.002G056700	G2-like
Potri.002G130200.1	Potri.002G130200	G2-like
Potri.002G257800.1	Potri.002G257800	G2-like
Potri.003G096300.1	Potri.003G096300	G2-like
Potri.003G100100.1	Potri.003G100100	G2-like
Potri.004G010000.1	Potri.004G010000	G2-like
Potri.004G057900.1	Potri.004G057900	G2-like
Potri.004G082400.1	Potri.004G082400	G2-like
Potri.004G144800.1	Potri.004G144800	G2-like
Potri.005G134600.1	Potri.005G134600	G2-like
Potri.005G205900.1	Potri.005G205900	G2-like
Potri.006G000800.1	Potri.006G000800	G2-like
Potri.006G034900.1	Potri.006G034900	G2-like
Potri.006G101000.1	Potri.006G101000	G2-like
Potri.006G155200.1	Potri.006G155200	G2-like
Potri.006G191000.1	Potri.006G191000	G2-like
Potri.007G003200.1	Potri.007G003200	G2-like
Potri.007G039400.1	Potri.007G039400	G2-like
Potri.007G136900.1	Potri.007G136900	G2-like
Potri.008G071700.1	Potri.008G071700	G2-like
Potri.008G081800.1	Potri.008G081800	G2-like
Potri.008G087600.1	Potri.008G087600	G2-like
Potri.008G117500.1	Potri.008G117500	G2-like
Potri.008G142000.1	Potri.008G142000	G2-like
Potri.009G035000.1	Potri.009G035000	G2-like
Potri.009G075100.1	Potri.009G075100	G2-like
Potri.009G106600.1	Potri.009G106600	G2-like
Potri.010G099600.1	Potri.010G099600	G2-like
Potri.010G119000.1	Potri.010G119000	G2-like
Potri.010G128900.1	Potri.010G128900	G2-like
Potri.010G167900.1	Potri.010G167900	G2-like
Potri.010G174100.1	Potri.010G174100	G2-like
Potri.010G185700.1	Potri.010G185700	G2-like
Potri.011G006300.1	Potri.011G006300	G2-like
Potri.011G023600.1	Potri.011G023600	G2-like
Potri.011G067200.1	Potri.011G067200	G2-like
Potri.012G042100.1	Potri.012G042100	G2-like
Potri.013G048000.1	Potri.013G048000	G2-like
Potri.013G060200.1	Potri.013G060200	G2-like
Potri.014G000700.1	Potri.014G000700	G2-like
Potri.014G037200.1	Potri.014G037200	G2-like
Potri.015G031600.1	Potri.015G031600	G2-like
Potri.016G001100.1	Potri.016G001100	G2-like
Potri.016G001200.1	Potri.016G001200	G2-like
Potri.016G032600.1	Potri.016G032600	G2-like
Potri.016G047900.1	Potri.016G047900	G2-like
Potri.016G048000.1	Potri.016G048000	G2-like
Potri.016G117000.1	Potri.016G117000	G2-like
Potri.016G121800.1	Potri.016G121800	G2-like
Potri.017G015800.1	Potri.017G015800	G2-like
Potri.017G054800.1	Potri.017G054800	G2-like
Potri.017G137600.1	Potri.017G137600	G2-like
