TF_ID	Gene_ID	Family
PanWU01x14_266840.1	PanWU01x14_266840	HB-other
PanWU01x14_308130.1	PanWU01x14_308130	HB-other
PanWU01x14_326900.1	PanWU01x14_326900	HB-other
PanWU01x14_139310.1	PanWU01x14_139310	WOX
PanWU01x14_119590.1	PanWU01x14_119590	WOX
PanWU01x14_306960.1	PanWU01x14_306960	WOX
PanWU01x14_162660.1	PanWU01x14_162660	WOX
PanWU01x14_140320.1	PanWU01x14_140320	WOX
PanWU01x14_090820.1	PanWU01x14_090820	WOX
PanWU01x14_022820.1	PanWU01x14_022820	WOX
PanWU01x14_016860.1	PanWU01x14_016860	WOX
PanWU01x14_124120.1	PanWU01x14_124120	WOX
PanWU01x14_226590.1	PanWU01x14_226590	WOX
PanWU01x14_032060.1	PanWU01x14_032060	WOX
PanWU01x14_345430.1	PanWU01x14_345430	WOX
PanWU01x14_003570.1	PanWU01x14_003570	TALE
PanWU01x14_134040.1	PanWU01x14_134040	TALE
PanWU01x14_198290.1	PanWU01x14_198290	TALE
PanWU01x14_280530.1	PanWU01x14_280530	TALE
PanWU01x14_049950.1	PanWU01x14_049950	TALE
PanWU01x14_213510.1	PanWU01x14_213510	TALE
PanWU01x14_252160.1	PanWU01x14_252160	TALE
PanWU01x14_156480.1	PanWU01x14_156480	TALE
PanWU01x14_049960.1	PanWU01x14_049960	TALE
PanWU01x14_100570.1	PanWU01x14_100570	TALE
PanWU01x14_354110.1	PanWU01x14_354110	HD-ZIP
PanWU01x14_333550.1	PanWU01x14_333550	HD-ZIP
PanWU01x14_353440.1	PanWU01x14_353440	HD-ZIP
PanWU01x14_276190.1	PanWU01x14_276190	HD-ZIP
PanWU01x14_289700.1	PanWU01x14_289700	HD-ZIP
PanWU01x14_298970.1	PanWU01x14_298970	HD-ZIP
PanWU01x14_016980.1	PanWU01x14_016980	HD-ZIP
PanWU01x14_244890.1	PanWU01x14_244890	HD-ZIP
PanWU01x14_266430.1	PanWU01x14_266430	HD-ZIP
PanWU01x14_150110.1	PanWU01x14_150110	HD-ZIP
PanWU01x14_003730.1	PanWU01x14_003730	HD-ZIP
PanWU01x14_102890.1	PanWU01x14_102890	HD-ZIP
PanWU01x14_116030.1	PanWU01x14_116030	HD-ZIP
PanWU01x14_252380.1	PanWU01x14_252380	HD-ZIP
PanWU01x14_068390.1	PanWU01x14_068390	HD-ZIP
PanWU01x14_016650.1	PanWU01x14_016650	HD-ZIP
PanWU01x14_183340.1	PanWU01x14_183340	HD-ZIP
PanWU01x14_040950.1	PanWU01x14_040950	HD-ZIP
PanWU01x14_057210.1	PanWU01x14_057210	HD-ZIP
PanWU01x14_308260.1	PanWU01x14_308260	HD-ZIP
PanWU01x14_266790.1	PanWU01x14_266790	HD-ZIP
PanWU01x14_211410.1	PanWU01x14_211410	TALE
PanWU01x14_287890.1	PanWU01x14_287890	TALE
PanWU01x14_319010.1	PanWU01x14_319010	TALE
PanWU01x14_066100.1	PanWU01x14_066100	TALE
PanWU01x14_033300.1	PanWU01x14_033300	TALE
PanWU01x14_074340.1	PanWU01x14_074340	TALE
PanWU01x14_263440.1	PanWU01x14_263440	TALE
PanWU01x14_173910.1	PanWU01x14_173910	TALE
PanWU01x14_105440.1	PanWU01x14_105440	TALE
PanWU01x14_362930.1	PanWU01x14_362930	HD-ZIP
PanWU01x14_093500.1	PanWU01x14_093500	HD-ZIP
PanWU01x14_126150.1	PanWU01x14_126150	HD-ZIP
PanWU01x14_177580.1	PanWU01x14_177580	HD-ZIP
PanWU01x14_287740.1	PanWU01x14_287740	HD-ZIP
PanWU01x14_350750.1	PanWU01x14_350750	HD-ZIP
PanWU01x14_220680.1	PanWU01x14_220680	HD-ZIP
PanWU01x14_195660.1	PanWU01x14_195660	HD-ZIP
PanWU01x14_100020.1	PanWU01x14_100020	HD-ZIP
PanWU01x14_192730.1	PanWU01x14_192730	HD-ZIP
PanWU01x14_031180.1	PanWU01x14_031180	HD-ZIP
PanWU01x14_346760.1	PanWU01x14_346760	HD-ZIP
PanWU01x14_271090.1	PanWU01x14_271090	HD-ZIP
PanWU01x14_047260.1	PanWU01x14_047260	HD-ZIP
PanWU01x14_053550.1	PanWU01x14_053550	HB-PHD
PanWU01x14_048030.1	PanWU01x14_048030	HB-PHD
PanWU01x14_003300.1	PanWU01x14_003300	C2H2
PanWU01x14_007580.1	PanWU01x14_007580	C3H
PanWU01x14_008870.1	PanWU01x14_008870	C2H2
PanWU01x14_012850.1	PanWU01x14_012850	C2H2
PanWU01x14_012900.1	PanWU01x14_012900	C2H2
PanWU01x14_013690.1	PanWU01x14_013690	C2H2
PanWU01x14_014400.1	PanWU01x14_014400	C2H2
PanWU01x14_014810.1	PanWU01x14_014810	C3H
PanWU01x14_020530.1	PanWU01x14_020530	C3H
PanWU01x14_021550.1	PanWU01x14_021550	C2H2
PanWU01x14_021960.1	PanWU01x14_021960	C3H
PanWU01x14_026550.1	PanWU01x14_026550	C3H
PanWU01x14_031450.1	PanWU01x14_031450	C2H2
PanWU01x14_033370.1	PanWU01x14_033370	C3H
PanWU01x14_042430.1	PanWU01x14_042430	C2H2
PanWU01x14_048590.1	PanWU01x14_048590	C2H2
PanWU01x14_050300.1	PanWU01x14_050300	C3H
PanWU01x14_056450.1	PanWU01x14_056450	C3H
PanWU01x14_063060.1	PanWU01x14_063060	C2H2
PanWU01x14_064070.1	PanWU01x14_064070	C2H2
PanWU01x14_064720.1	PanWU01x14_064720	C2H2
PanWU01x14_065120.1	PanWU01x14_065120	C3H
PanWU01x14_077660.1	PanWU01x14_077660	C2H2
PanWU01x14_079370.1	PanWU01x14_079370	C3H
PanWU01x14_080170.1	PanWU01x14_080170	C2H2
PanWU01x14_083860.1	PanWU01x14_083860	C3H
PanWU01x14_087350.1	PanWU01x14_087350	C3H
PanWU01x14_089940.1	PanWU01x14_089940	C2H2
PanWU01x14_092060.1	PanWU01x14_092060	C2H2
PanWU01x14_095750.1	PanWU01x14_095750	C2H2
PanWU01x14_101320.1	PanWU01x14_101320	C2H2
PanWU01x14_103350.1	PanWU01x14_103350	C2H2
PanWU01x14_108540.1	PanWU01x14_108540	C3H
PanWU01x14_111130.1	PanWU01x14_111130	C2H2
PanWU01x14_118300.1	PanWU01x14_118300	C2H2
PanWU01x14_119530.1	PanWU01x14_119530	C2H2
PanWU01x14_129510.1	PanWU01x14_129510	LSD
PanWU01x14_134120.1	PanWU01x14_134120	C3H
PanWU01x14_136980.1	PanWU01x14_136980	C2H2
PanWU01x14_136990.1	PanWU01x14_136990	C2H2
PanWU01x14_138150.1	PanWU01x14_138150	C3H
PanWU01x14_143270.1	PanWU01x14_143270	C2H2
PanWU01x14_146730.1	PanWU01x14_146730	C2H2
PanWU01x14_154580.1	PanWU01x14_154580	C3H
PanWU01x14_156160.1	PanWU01x14_156160	C2H2
PanWU01x14_156910.1	PanWU01x14_156910	C2H2
PanWU01x14_158630.1	PanWU01x14_158630	C2H2
PanWU01x14_161360.1	PanWU01x14_161360	C2H2
PanWU01x14_161750.1	PanWU01x14_161750	C3H
PanWU01x14_166370.1	PanWU01x14_166370	LSD
PanWU01x14_168670.1	PanWU01x14_168670	C2H2
PanWU01x14_175540.1	PanWU01x14_175540	C2H2
PanWU01x14_175630.1	PanWU01x14_175630	C2H2
PanWU01x14_175730.1	PanWU01x14_175730	C3H
PanWU01x14_176400.1	PanWU01x14_176400	C2H2
PanWU01x14_176520.1	PanWU01x14_176520	LSD
PanWU01x14_182040.1	PanWU01x14_182040	C2H2
PanWU01x14_183110.1	PanWU01x14_183110	C2H2
PanWU01x14_188580.1	PanWU01x14_188580	C2H2
PanWU01x14_188620.1	PanWU01x14_188620	C2H2
PanWU01x14_195130.1	PanWU01x14_195130	C2H2
PanWU01x14_196710.1	PanWU01x14_196710	C2H2
PanWU01x14_198460.1	PanWU01x14_198460	C2H2
PanWU01x14_202380.1	PanWU01x14_202380	C2H2
PanWU01x14_210500.1	PanWU01x14_210500	C3H
PanWU01x14_214340.1	PanWU01x14_214340	C2H2
PanWU01x14_217950.1	PanWU01x14_217950	C3H
PanWU01x14_217990.1	PanWU01x14_217990	C3H
PanWU01x14_218880.1	PanWU01x14_218880	C2H2
PanWU01x14_223390.1	PanWU01x14_223390	C3H
PanWU01x14_226440.1	PanWU01x14_226440	C2H2
PanWU01x14_229760.1	PanWU01x14_229760	C2H2
PanWU01x14_231200.1	PanWU01x14_231200	C3H
PanWU01x14_232730.1	PanWU01x14_232730	C2H2
PanWU01x14_233590.1	PanWU01x14_233590	C3H
PanWU01x14_234980.1	PanWU01x14_234980	C2H2
PanWU01x14_235160.1	PanWU01x14_235160	C2H2
PanWU01x14_235200.1	PanWU01x14_235200	C3H
PanWU01x14_239430.1	PanWU01x14_239430	C2H2
PanWU01x14_240030.1	PanWU01x14_240030	C3H
PanWU01x14_242820.1	PanWU01x14_242820	C2H2
PanWU01x14_244670.1	PanWU01x14_244670	C2H2
PanWU01x14_245740.1	PanWU01x14_245740	C2H2
PanWU01x14_249010.1	PanWU01x14_249010	C3H
PanWU01x14_250950.1	PanWU01x14_250950	C2H2
PanWU01x14_257610.1	PanWU01x14_257610	C3H
PanWU01x14_257620.1	PanWU01x14_257620	C2H2
PanWU01x14_258840.1	PanWU01x14_258840	C3H
PanWU01x14_261800.1	PanWU01x14_261800	C2H2
PanWU01x14_266750.1	PanWU01x14_266750	C2H2
PanWU01x14_272620.1	PanWU01x14_272620	C3H
PanWU01x14_274520.1	PanWU01x14_274520	C2H2
PanWU01x14_274530.1	PanWU01x14_274530	C2H2
PanWU01x14_279160.1	PanWU01x14_279160	C2H2
PanWU01x14_286890.1	PanWU01x14_286890	C2H2
PanWU01x14_294700.1	PanWU01x14_294700	C2H2
PanWU01x14_295640.1	PanWU01x14_295640	C2H2
PanWU01x14_297060.1	PanWU01x14_297060	C2H2
PanWU01x14_306200.1	PanWU01x14_306200	C3H
PanWU01x14_306790.1	PanWU01x14_306790	C3H
PanWU01x14_308040.1	PanWU01x14_308040	C2H2
PanWU01x14_315190.1	PanWU01x14_315190	C2H2
PanWU01x14_316880.1	PanWU01x14_316880	C3H
PanWU01x14_317370.1	PanWU01x14_317370	C2H2
PanWU01x14_324080.1	PanWU01x14_324080	C3H
PanWU01x14_329580.1	PanWU01x14_329580	C3H
PanWU01x14_329610.1	PanWU01x14_329610	C2H2
PanWU01x14_334440.1	PanWU01x14_334440	C2H2
PanWU01x14_334580.1	PanWU01x14_334580	C2H2
PanWU01x14_338800.1	PanWU01x14_338800	C3H
PanWU01x14_341100.1	PanWU01x14_341100	C3H
PanWU01x14_356210.1	PanWU01x14_356210	C2H2
PanWU01x14_356220.1	PanWU01x14_356220	C2H2
PanWU01x14_359550.1	PanWU01x14_359550	C2H2
PanWU01x14_360960.1	PanWU01x14_360960	C2H2
PanWU01x14_364470.1	PanWU01x14_364470	C2H2
PanWU01x14_367790.1	PanWU01x14_367790	C2H2
PanWU01x14_000800.1	PanWU01x14_000800	MYB
PanWU01x14_000810.1	PanWU01x14_000810	MYB
PanWU01x14_000930.1	PanWU01x14_000930	MYB
PanWU01x14_014970.1	PanWU01x14_014970	MYB
PanWU01x14_016300.1	PanWU01x14_016300	MYB
PanWU01x14_018990.1	PanWU01x14_018990	MYB
PanWU01x14_021120.1	PanWU01x14_021120	MYB
PanWU01x14_025920.1	PanWU01x14_025920	MYB
PanWU01x14_027190.1	PanWU01x14_027190	MYB
PanWU01x14_029910.1	PanWU01x14_029910	MYB
PanWU01x14_029920.1	PanWU01x14_029920	MYB
PanWU01x14_035680.1	PanWU01x14_035680	MYB
PanWU01x14_044730.1	PanWU01x14_044730	MYB
PanWU01x14_047490.1	PanWU01x14_047490	MYB
PanWU01x14_049050.1	PanWU01x14_049050	MYB
PanWU01x14_049500.1	PanWU01x14_049500	MYB
PanWU01x14_056650.1	PanWU01x14_056650	MYB
PanWU01x14_057700.1	PanWU01x14_057700	MYB
PanWU01x14_066560.1	PanWU01x14_066560	MYB
PanWU01x14_079890.1	PanWU01x14_079890	MYB
PanWU01x14_082180.1	PanWU01x14_082180	MYB
PanWU01x14_086840.1	PanWU01x14_086840	MYB
PanWU01x14_091940.1	PanWU01x14_091940	MYB
PanWU01x14_091960.1	PanWU01x14_091960	MYB
PanWU01x14_093130.1	PanWU01x14_093130	MYB
PanWU01x14_097500.1	PanWU01x14_097500	MYB
PanWU01x14_103250.1	PanWU01x14_103250	MYB
PanWU01x14_103270.1	PanWU01x14_103270	MYB
PanWU01x14_103280.1	PanWU01x14_103280	MYB
PanWU01x14_109110.1	PanWU01x14_109110	MYB
PanWU01x14_111440.1	PanWU01x14_111440	MYB
PanWU01x14_115920.1	PanWU01x14_115920	MYB
PanWU01x14_118320.1	PanWU01x14_118320	MYB
PanWU01x14_120670.1	PanWU01x14_120670	MYB
PanWU01x14_124030.1	PanWU01x14_124030	MYB
PanWU01x14_126500.1	PanWU01x14_126500	MYB
PanWU01x14_134850.1	PanWU01x14_134850	MYB
PanWU01x14_137400.1	PanWU01x14_137400	MYB
PanWU01x14_138170.1	PanWU01x14_138170	MYB
PanWU01x14_138350.1	PanWU01x14_138350	MYB
PanWU01x14_139980.1	PanWU01x14_139980	MYB
PanWU01x14_140910.1	PanWU01x14_140910	MYB
PanWU01x14_142060.1	PanWU01x14_142060	MYB
PanWU01x14_143370.1	PanWU01x14_143370	MYB
PanWU01x14_144300.1	PanWU01x14_144300	MYB
PanWU01x14_144610.1	PanWU01x14_144610	MYB
PanWU01x14_148160.1	PanWU01x14_148160	MYB
PanWU01x14_150200.1	PanWU01x14_150200	MYB
PanWU01x14_159410.1	PanWU01x14_159410	MYB
PanWU01x14_161700.1	PanWU01x14_161700	MYB
PanWU01x14_163190.1	PanWU01x14_163190	MYB
PanWU01x14_165850.1	PanWU01x14_165850	MYB
PanWU01x14_171530.1	PanWU01x14_171530	MYB
PanWU01x14_174950.1	PanWU01x14_174950	MYB
PanWU01x14_182530.1	PanWU01x14_182530	MYB
PanWU01x14_184460.1	PanWU01x14_184460	MYB
PanWU01x14_185250.1	PanWU01x14_185250	MYB
PanWU01x14_187410.1	PanWU01x14_187410	MYB
PanWU01x14_187900.1	PanWU01x14_187900	MYB
PanWU01x14_187920.1	PanWU01x14_187920	MYB
PanWU01x14_196790.1	PanWU01x14_196790	MYB
PanWU01x14_197010.1	PanWU01x14_197010	MYB
PanWU01x14_198690.1	PanWU01x14_198690	MYB
PanWU01x14_199650.1	PanWU01x14_199650	MYB
PanWU01x14_206060.1	PanWU01x14_206060	MYB
PanWU01x14_208840.1	PanWU01x14_208840	MYB
PanWU01x14_208960.1	PanWU01x14_208960	MYB
PanWU01x14_215630.1	PanWU01x14_215630	MYB
PanWU01x14_222560.1	PanWU01x14_222560	MYB
PanWU01x14_229900.1	PanWU01x14_229900	MYB
PanWU01x14_230880.1	PanWU01x14_230880	MYB
PanWU01x14_231100.1	PanWU01x14_231100	MYB
PanWU01x14_232840.1	PanWU01x14_232840	MYB
PanWU01x14_233200.1	PanWU01x14_233200	MYB
PanWU01x14_233970.1	PanWU01x14_233970	MYB
PanWU01x14_238260.1	PanWU01x14_238260	MYB
PanWU01x14_242860.1	PanWU01x14_242860	MYB
PanWU01x14_245980.1	PanWU01x14_245980	MYB
PanWU01x14_247240.1	PanWU01x14_247240	MYB
PanWU01x14_259100.1	PanWU01x14_259100	MYB
PanWU01x14_269660.1	PanWU01x14_269660	MYB
PanWU01x14_273330.1	PanWU01x14_273330	MYB
PanWU01x14_275910.1	PanWU01x14_275910	MYB
PanWU01x14_277330.1	PanWU01x14_277330	MYB
PanWU01x14_278170.1	PanWU01x14_278170	MYB
PanWU01x14_278600.1	PanWU01x14_278600	MYB
PanWU01x14_279920.1	PanWU01x14_279920	MYB
PanWU01x14_288840.1	PanWU01x14_288840	MYB
PanWU01x14_298390.1	PanWU01x14_298390	MYB
PanWU01x14_298790.1	PanWU01x14_298790	MYB
PanWU01x14_298990.1	PanWU01x14_298990	MYB
PanWU01x14_302940.1	PanWU01x14_302940	MYB
PanWU01x14_308950.1	PanWU01x14_308950	MYB
PanWU01x14_311560.1	PanWU01x14_311560	MYB
PanWU01x14_311600.1	PanWU01x14_311600	MYB
PanWU01x14_311910.1	PanWU01x14_311910	MYB
PanWU01x14_313060.1	PanWU01x14_313060	MYB
PanWU01x14_316530.1	PanWU01x14_316530	MYB
PanWU01x14_321560.1	PanWU01x14_321560	MYB
PanWU01x14_322280.1	PanWU01x14_322280	MYB
PanWU01x14_329290.1	PanWU01x14_329290	MYB
PanWU01x14_329470.1	PanWU01x14_329470	MYB
PanWU01x14_332660.1	PanWU01x14_332660	MYB
PanWU01x14_332670.1	PanWU01x14_332670	MYB
PanWU01x14_333630.1	PanWU01x14_333630	MYB
PanWU01x14_335050.1	PanWU01x14_335050	MYB
PanWU01x14_337260.1	PanWU01x14_337260	MYB
PanWU01x14_354380.1	PanWU01x14_354380	MYB
PanWU01x14_358190.1	PanWU01x14_358190	MYB
PanWU01x14_361760.1	PanWU01x14_361760	MYB
PanWU01x14_363610.1	PanWU01x14_363610	MYB
PanWU01x14_364630.1	PanWU01x14_364630	MYB
PanWU01x14_365010.1	PanWU01x14_365010	MYB
PanWU01x14_365290.1	PanWU01x14_365290	MYB
PanWU01x14_007630.1	PanWU01x14_007630	MYB_related
PanWU01x14_033380.1	PanWU01x14_033380	MYB_related
PanWU01x14_033390.1	PanWU01x14_033390	MYB_related
PanWU01x14_033920.1	PanWU01x14_033920	MYB_related
PanWU01x14_041840.1	PanWU01x14_041840	MYB_related
PanWU01x14_063040.1	PanWU01x14_063040	MYB_related
PanWU01x14_077050.1	PanWU01x14_077050	MYB_related
PanWU01x14_092050.1	PanWU01x14_092050	MYB_related
PanWU01x14_093150.1	PanWU01x14_093150	MYB_related
PanWU01x14_093700.1	PanWU01x14_093700	MYB_related
PanWU01x14_098460.1	PanWU01x14_098460	MYB_related
PanWU01x14_100700.1	PanWU01x14_100700	MYB_related
PanWU01x14_100830.1	PanWU01x14_100830	MYB_related
PanWU01x14_108140.1	PanWU01x14_108140	MYB_related
PanWU01x14_109710.1	PanWU01x14_109710	MYB_related
PanWU01x14_109830.1	PanWU01x14_109830	MYB_related
PanWU01x14_113150.1	PanWU01x14_113150	MYB_related
PanWU01x14_118420.1	PanWU01x14_118420	MYB_related
PanWU01x14_144250.1	PanWU01x14_144250	MYB_related
PanWU01x14_153300.1	PanWU01x14_153300	MYB_related
PanWU01x14_155200.1	PanWU01x14_155200	MYB_related
PanWU01x14_168020.1	PanWU01x14_168020	MYB_related
PanWU01x14_170630.1	PanWU01x14_170630	MYB_related
PanWU01x14_170770.1	PanWU01x14_170770	MYB_related
PanWU01x14_195820.1	PanWU01x14_195820	MYB_related
PanWU01x14_216870.1	PanWU01x14_216870	MYB_related
PanWU01x14_223030.1	PanWU01x14_223030	MYB_related
PanWU01x14_225410.1	PanWU01x14_225410	MYB_related
PanWU01x14_228120.1	PanWU01x14_228120	MYB_related
PanWU01x14_235220.1	PanWU01x14_235220	MYB_related
PanWU01x14_246760.1	PanWU01x14_246760	MYB_related
PanWU01x14_247090.1	PanWU01x14_247090	MYB_related
PanWU01x14_250690.1	PanWU01x14_250690	MYB_related
PanWU01x14_276290.1	PanWU01x14_276290	MYB_related
PanWU01x14_293830.1	PanWU01x14_293830	MYB_related
PanWU01x14_293990.1	PanWU01x14_293990	MYB_related
PanWU01x14_304690.1	PanWU01x14_304690	MYB_related
PanWU01x14_311690.1	PanWU01x14_311690	MYB_related
PanWU01x14_314820.1	PanWU01x14_314820	MYB_related
PanWU01x14_315520.1	PanWU01x14_315520	MYB_related
PanWU01x14_318360.1	PanWU01x14_318360	MYB_related
PanWU01x14_327240.1	PanWU01x14_327240	MYB_related
PanWU01x14_334220.1	PanWU01x14_334220	MYB_related
PanWU01x14_338460.1	PanWU01x14_338460	MYB_related
PanWU01x14_342350.1	PanWU01x14_342350	MYB_related
PanWU01x14_346550.1	PanWU01x14_346550	MYB_related
PanWU01x14_348640.1	PanWU01x14_348640	MYB_related
PanWU01x14_350770.1	PanWU01x14_350770	MYB_related
PanWU01x14_350790.1	PanWU01x14_350790	MYB_related
PanWU01x14_361060.1	PanWU01x14_361060	MYB_related
PanWU01x14_364660.1	PanWU01x14_364660	MYB_related
PanWU01x14_365270.1	PanWU01x14_365270	MYB_related
PanWU01x14_370160.1	PanWU01x14_370160	MYB_related
PanWU01x14_371360.1	PanWU01x14_371360	MYB_related
PanWU01x14_176280.1	PanWU01x14_176280	HB-other
PanWU01x14_086950.1	PanWU01x14_086950	C2H2
PanWU01x14_136280.1	PanWU01x14_136280	C2H2
PanWU01x14_329020.1	PanWU01x14_329020	C2H2
PanWU01x14_369100.1	PanWU01x14_369100	C2H2
