TF_ID	Gene_ID	Family
Medtr4g083390.10	Medtr4g083390	B3
Medtr4g088605.1	Medtr4g088605	B3
Medtr4g119990.1	Medtr4g119990	B3
Medtr4g123470.1	Medtr4g123470	B3
Medtr5g044670.1	Medtr5g044670	B3
Medtr5g062970.1	Medtr5g062970	B3
Medtr5g070440.1	Medtr5g070440	B3
Medtr5g075410.1	Medtr5g075410	B3
Medtr6g036740.1	Medtr6g036740	B3
Medtr6g043890.1	Medtr6g043890	B3
Medtr6g061070.1	Medtr6g061070	B3
Medtr6g477950.1	Medtr6g477950	B3
Medtr7g050560.1	Medtr7g050560	B3
Medtr7g050580.1	Medtr7g050580	B3
Medtr7g050590.1	Medtr7g050590	B3
Medtr7g050640.1	Medtr7g050640	B3
Medtr7g050710.1	Medtr7g050710	B3
Medtr7g050720.1	Medtr7g050720	B3
Medtr7g059330.1	Medtr7g059330	B3
Medtr7g073240.1	Medtr7g073240	B3
Medtr7g083700.1	Medtr7g083700	B3
Medtr7g105370.1	Medtr7g105370	B3
Medtr7g117455.1	Medtr7g117455	B3
Medtr7g117590.1	Medtr7g117590	B3
Medtr8g023990.1	Medtr8g023990	B3
Medtr8g103940.1	Medtr8g103940	B3
Medtr1g017400.1	Medtr1g017400	AP2
Medtr2g093060.1	Medtr2g093060	AP2
Medtr2g098180.1	Medtr2g098180	AP2
Medtr2g460730.1	Medtr2g460730	AP2
Medtr3g103460.1	Medtr3g103460	AP2
Medtr4g007770.1	Medtr4g007770	AP2
Medtr4g065370.1	Medtr4g065370	AP2
Medtr4g094868.1	Medtr4g094868	AP2
Medtr4g097520.1	Medtr4g097520	AP2
Medtr4g127930.1	Medtr4g127930	AP2
Medtr4g130270.1	Medtr4g130270	AP2
Medtr5g015070.1	Medtr5g015070	AP2
Medtr5g016810.1	Medtr5g016810	AP2
Medtr5g031880.1	Medtr5g031880	AP2
Medtr6g011490.1	Medtr6g011490	AP2
Medtr7g009410.1	Medtr7g009410	AP2
Medtr7g080460.1	Medtr7g080460	AP2
Medtr7g100590.1	Medtr7g100590	AP2
Medtr8g020510.1	Medtr8g020510	AP2
Medtr8g044040.1	Medtr8g044040	AP2
Medtr8g044070.1	Medtr8g044070	AP2
Medtr8g068510.1	Medtr8g068510	AP2
Medtr8g468920.1	Medtr8g468920	AP2
Medtr7g091390.1	Medtr7g091390	AP2
Medtr4g061200.1	Medtr4g061200	AP2
Medtr1g049140.1	Medtr1g049140	AP2
Medtr7g061190.1	Medtr7g061190	AP2
Medtr0939s0010.1	Medtr0939s0010	ERF
Medtr1g006660.1	Medtr1g006660	ERF
Medtr1g012470.1	Medtr1g012470	ERF
Medtr1g014780.1	Medtr1g014780	ERF
Medtr1g014800.1	Medtr1g014800	ERF
Medtr1g014820.1	Medtr1g014820	ERF
Medtr1g014860.1	Medtr1g014860	ERF
Medtr1g019110.1	Medtr1g019110	ERF
Medtr1g023170.1	Medtr1g023170	ERF
Medtr1g028560.1	Medtr1g028560	ERF
Medtr1g040430.1	Medtr1g040430	ERF
Medtr1g043350.1	Medtr1g043350	ERF
Medtr1g048610.1	Medtr1g048610	ERF
Medtr1g058800.1	Medtr1g058800	ERF
Medtr1g069940.1	Medtr1g069940	ERF
Medtr1g069945.1	Medtr1g069945	ERF
Medtr1g069960.1	Medtr1g069960	ERF
Medtr1g069985.1	Medtr1g069985	ERF
Medtr1g070000.1	Medtr1g070000	ERF
Medtr1g070015.1	Medtr1g070015	ERF
Medtr1g070020.1	Medtr1g070020	ERF
Medtr1g070035.1	Medtr1g070035	ERF
Medtr1g070045.1	Medtr1g070045	ERF
Medtr1g070070.1	Medtr1g070070	ERF
Medtr1g074230.1	Medtr1g074230	ERF
Medtr1g074250.1	Medtr1g074250	ERF
Medtr1g074260.1	Medtr1g074260	ERF
Medtr1g074270.1	Medtr1g074270	ERF
Medtr1g074280.1	Medtr1g074280	ERF
Medtr1g074290.1	Medtr1g074290	ERF
Medtr1g074310.1	Medtr1g074310	ERF
Medtr1g074370.1	Medtr1g074370	ERF
Medtr1g079630.1	Medtr1g079630	ERF
Medtr1g087920.1	Medtr1g087920	ERF
Medtr1g090170.1	Medtr1g090170	ERF
Medtr1g090290.1	Medtr1g090290	ERF
Medtr1g097190.1	Medtr1g097190	ERF
Medtr1g098460.1	Medtr1g098460	ERF
Medtr1g101550.1	Medtr1g101550	ERF
Medtr1g101600.1	Medtr1g101600	ERF
Medtr1g105400.1	Medtr1g105400	ERF
Medtr1g110970.1	Medtr1g110970	ERF
Medtr2g014300.1	Medtr2g014300	ERF
Medtr2g014340.1	Medtr2g014340	ERF
Medtr2g015040.1	Medtr2g015040	ERF
Medtr2g015050.1	Medtr2g015050	ERF
Medtr2g016730.1	Medtr2g016730	ERF
Medtr2g019750.1	Medtr2g019750	ERF
Medtr2g043020.1	Medtr2g043020	ERF
Medtr2g043030.1	Medtr2g043030	ERF
Medtr2g043040.1	Medtr2g043040	ERF
Medtr2g043050.1	Medtr2g043050	ERF
Medtr2g078680.1	Medtr2g078680	ERF
Medtr2g085015.1	Medtr2g085015	ERF
Medtr2g089170.1	Medtr2g089170	ERF
Medtr2g090235.1	Medtr2g090235	ERF
Medtr2g101340.1	Medtr2g101340	ERF
Medtr2g103700.1	Medtr2g103700	ERF
Medtr2g105380.1	Medtr2g105380	ERF
Medtr2g435590.1	Medtr2g435590	ERF
Medtr2g438180.1	Medtr2g438180	ERF
Medtr3g017420.1	Medtr3g017420	ERF
Medtr3g053690.1	Medtr3g053690	ERF
Medtr3g056750.1	Medtr3g056750	ERF
Medtr3g057070.1	Medtr3g057070	ERF
Medtr3g062440.1	Medtr3g062440	ERF
Medtr3g072610.1	Medtr3g072610	ERF
Medtr3g074130.1	Medtr3g074130	ERF
Medtr3g090760.1	Medtr3g090760	ERF
Medtr3g095190.1	Medtr3g095190	ERF
Medtr3g098580.1	Medtr3g098580	ERF
Medtr3g102100.1	Medtr3g102100	ERF
Medtr3g105480.1	Medtr3g105480	ERF
Medtr3g105510.1	Medtr3g105510	ERF
Medtr3g106290.1	Medtr3g106290	ERF
Medtr3g107380.1	Medtr3g107380	ERF
Medtr3g110205.1	Medtr3g110205	ERF
Medtr3g112440.1	Medtr3g112440	ERF
Medtr4g008860.1	Medtr4g008860	ERF
Medtr4g009260.1	Medtr4g009260	ERF
Medtr4g010640.1	Medtr4g010640	ERF
Medtr4g035430.1	Medtr4g035430	ERF
Medtr4g048250.1	Medtr4g048250	ERF
Medtr4g054360.1	Medtr4g054360	ERF
Medtr4g054740.1	Medtr4g054740	ERF
Medtr4g054860.1	Medtr4g054860	ERF
Medtr4g078710.1	Medtr4g078710	ERF
Medtr4g082345.1	Medtr4g082345	ERF
Medtr4g086160.1	Medtr4g086160	ERF
Medtr4g086165.1	Medtr4g086165	ERF
Medtr4g086190.1	Medtr4g086190	ERF
Medtr4g086220.1	Medtr4g086220	ERF
Medtr4g088005.1	Medtr4g088005	ERF
Medtr4g100380.1	Medtr4g100380	ERF
Medtr4g100420.1	Medtr4g100420	ERF
Medtr4g100450.1	Medtr4g100450	ERF
Medtr4g100650.1	Medtr4g100650	ERF
Medtr4g102660.1	Medtr4g102660	ERF
Medtr4g102670.1	Medtr4g102670	ERF
Medtr4g111915.1	Medtr4g111915	ERF
Medtr4g112490.1	Medtr4g112490	ERF
Medtr4g114570.1	Medtr4g114570	ERF
Medtr4g119270.1	Medtr4g119270	ERF
Medtr4g134870.1	Medtr4g134870	ERF
Medtr5g008470.1	Medtr5g008470	ERF
Medtr5g008540.1	Medtr5g008540	ERF
Medtr5g008550.1	Medtr5g008550	ERF
Medtr5g008590.1	Medtr5g008590	ERF
Medtr5g008790.1	Medtr5g008790	ERF
Medtr5g009410.1	Medtr5g009410	ERF
Medtr5g009620.1	Medtr5g009620	ERF
Medtr5g010910.1	Medtr5g010910	ERF
Medtr5g010930.1	Medtr5g010930	ERF
Medtr5g010940.1	Medtr5g010940	ERF
Medtr5g012910.1	Medtr5g012910	ERF
Medtr5g016750.1	Medtr5g016750	ERF
Medtr5g032820.1	Medtr5g032820	ERF
Medtr5g057647.1	Medtr5g057647	ERF
Medtr5g057810.1	Medtr5g057810	ERF
Medtr5g058470.1	Medtr5g058470	ERF
Medtr5g062700.1	Medtr5g062700	ERF
Medtr5g075570.1	Medtr5g075570	ERF
Medtr5g082950.1	Medtr5g082950	ERF
Medtr5g083330.1	Medtr5g083330	ERF
Medtr5g083340.1	Medtr5g083340	ERF
Medtr5g085070.1	Medtr5g085070	ERF
Medtr5g085100.1	Medtr5g085100	ERF
Medtr5g085125.1	Medtr5g085125	ERF
Medtr5g085130.1	Medtr5g085130	ERF
Medtr5g095100.1	Medtr5g095100	ERF
Medtr6g012970.1	Medtr6g012970	ERF
Medtr6g029180.1	Medtr6g029180	ERF
Medtr6g033255.1	Medtr6g033255	ERF
Medtr6g037610.1	Medtr6g037610	ERF
Medtr6g088405.1	Medtr6g088405	ERF
Medtr6g088425.1	Medtr6g088425	ERF
Medtr6g465420.1	Medtr6g465420	ERF
Medtr6g465430.1	Medtr6g465430	ERF
Medtr6g465450.1	Medtr6g465450	ERF
Medtr6g465460.1	Medtr6g465460	ERF
Medtr6g465510.1	Medtr6g465510	ERF
Medtr6g465530.1	Medtr6g465530	ERF
Medtr6g465690.1	Medtr6g465690	ERF
Medtr6g465850.1	Medtr6g465850	ERF
Medtr6g465990.1	Medtr6g465990	ERF
Medtr6g466000.1	Medtr6g466000	ERF
Medtr6g466020.1	Medtr6g466020	ERF
Medtr6g466130.1	Medtr6g466130	ERF
Medtr7g011630.1	Medtr7g011630	ERF
Medtr7g020980.1	Medtr7g020980	ERF
Medtr7g021010.1	Medtr7g021010	ERF
Medtr7g028925.1	Medtr7g028925	ERF
Medtr7g046260.1	Medtr7g046260	ERF
Medtr7g055857.1	Medtr7g055857	ERF
Medtr7g070220.1	Medtr7g070220	ERF
Medtr7g081795.1	Medtr7g081795	ERF
Medtr7g081805.1	Medtr7g081805	ERF
Medtr7g081815.1	Medtr7g081815	ERF
Medtr7g084370.1	Medtr7g084370	ERF
Medtr7g085810.1	Medtr7g085810	ERF
Medtr7g092190.1	Medtr7g092190	ERF
Medtr7g096700.1	Medtr7g096700	ERF
Medtr7g096750.1	Medtr7g096750	ERF
Medtr7g096780.1	Medtr7g096780	ERF
Medtr7g096810.1	Medtr7g096810	ERF
Medtr7g096830.1	Medtr7g096830	ERF
Medtr7g117690.1	Medtr7g117690	ERF
Medtr8g006410.1	Medtr8g006410	ERF
Medtr8g006815.1	Medtr8g006815	ERF
Medtr8g006825.1	Medtr8g006825	ERF
Medtr8g006840.1	Medtr8g006840	ERF
Medtr8g010340.1	Medtr8g010340	ERF
Medtr8g012655.1	Medtr8g012655	ERF
Medtr8g013860.1	Medtr8g013860	ERF
Medtr8g022820.1	Medtr8g022820	ERF
Medtr8g023680.1	Medtr8g023680	ERF
Medtr8g023700.1	Medtr8g023700	ERF
Medtr8g027465.1	Medtr8g027465	ERF
Medtr8g032610.1	Medtr8g032610	ERF
Medtr8g069360.1	Medtr8g069360	ERF
Medtr8g085960.1	Medtr8g085960	ERF
Medtr8g090350.1	Medtr8g090350	ERF
Medtr8g092460.1	Medtr8g092460	ERF
Medtr8g099215.1	Medtr8g099215	ERF
Medtr8g102800.1	Medtr8g102800	ERF
Medtr1g023260.1	Medtr1g023260	DBB
Medtr2g073370.1	Medtr2g073370	DBB
Medtr2g099010.1	Medtr2g099010	DBB
Medtr3g113070.1	Medtr3g113070	DBB
Medtr3g117320.1	Medtr3g117320	DBB
Medtr4g067320.1	Medtr4g067320	DBB
Medtr4g071200.1	Medtr4g071200	DBB
Medtr5g021580.1	Medtr5g021580	DBB
Medtr1g013450.1	Medtr1g013450	CO-like
Medtr1g110870.1	Medtr1g110870	CO-like
Medtr3g082630.1	Medtr3g082630	CO-like
Medtr3g105710.1	Medtr3g105710	CO-like
Medtr4g128930.1	Medtr4g128930	CO-like
Medtr5g069480.1	Medtr5g069480	CO-like
Medtr7g018170.1	Medtr7g018170	CO-like
Medtr7g083540.1	Medtr7g083540	CO-like
Medtr7g108150.1	Medtr7g108150	CO-like
Medtr8g104190.1	Medtr8g104190	CO-like
Medtr0450s0040.1	Medtr0450s0040	ARR-B
Medtr1g013160.1	Medtr1g013160	ARR-B
Medtr1g013170.1	Medtr1g013170	ARR-B
Medtr1g013180.1	Medtr1g013180	ARR-B
Medtr1g032570.1	Medtr1g032570	ARR-B
Medtr2g034960.1	Medtr2g034960	ARR-B
Medtr2g450070.1	Medtr2g450070	ARR-B
Medtr3g086100.1	Medtr3g086100	ARR-B
Medtr3g102590.1	Medtr3g102590	ARR-B
Medtr3g102600.1	Medtr3g102600	ARR-B
Medtr3g106220.1	Medtr3g106220	ARR-B
Medtr4g021760.1	Medtr4g021760	ARR-B
Medtr4g021790.1	Medtr4g021790	ARR-B
Medtr4g021845.1	Medtr4g021845	ARR-B
Medtr4g021855.1	Medtr4g021855	ARR-B
Medtr4g023980.1	Medtr4g023980	ARR-B
Medtr4g098870.1	Medtr4g098870	ARR-B
Medtr4g121020.1	Medtr4g121020	ARR-B
Medtr4g131570.1	Medtr4g131570	ARR-B
Medtr4g131580.1	Medtr4g131580	ARR-B
Medtr4g131600.1	Medtr4g131600	ARR-B
Medtr5g014040.1	Medtr5g014040	ARR-B
Medtr5g055260.1	Medtr5g055260	ARR-B
Medtr6g045327.1	Medtr6g045327	ARR-B
Medtr7g026400.1	Medtr7g026400	ARR-B
Medtr7g117705.1	Medtr7g117705	ARR-B
Medtr8g032710.1	Medtr8g032710	ARR-B
Medtr8g079940.1	Medtr8g079940	ARR-B
Medtr8g105600.1	Medtr8g105600	ARR-B
Medtr0223s0040.1	Medtr0223s0040	G2-like
Medtr1g021520.1	Medtr1g021520	G2-like
Medtr1g053800.1	Medtr1g053800	G2-like
Medtr1g053830.1	Medtr1g053830	G2-like
Medtr1g053835.1	Medtr1g053835	G2-like
Medtr1g080330.1	Medtr1g080330	G2-like
Medtr1g090670.1	Medtr1g090670	G2-like
Medtr1g093080.1	Medtr1g093080	G2-like
Medtr1g112370.1	Medtr1g112370	G2-like
Medtr2g016220.1	Medtr2g016220	G2-like
Medtr2g023580.1	Medtr2g023580	G2-like
Medtr2g027800.1	Medtr2g027800	G2-like
Medtr2g027860.1	Medtr2g027860	G2-like
Medtr2g084230.1	Medtr2g084230	G2-like
Medtr2g086450.1	Medtr2g086450	G2-like
Medtr2g090675.1	Medtr2g090675	G2-like
Medtr3g064840.1	Medtr3g064840	G2-like
Medtr3g450310.1	Medtr3g450310	G2-like
Medtr4g064730.1	Medtr4g064730	G2-like
Medtr4g078810.1	Medtr4g078810	G2-like
Medtr4g081710.1	Medtr4g081710	G2-like
Medtr4g086835.1	Medtr4g086835	G2-like
Medtr4g113140.1	Medtr4g113140	G2-like
Medtr5g017980.1	Medtr5g017980	G2-like
Medtr5g027440.1	Medtr5g027440	G2-like
Medtr5g029470.1	Medtr5g029470	G2-like
Medtr5g041350.1	Medtr5g041350	G2-like
Medtr5g054300.1	Medtr5g054300	G2-like
Medtr6g005650.1	Medtr6g005650	G2-like
Medtr6g032990.1	Medtr6g032990	G2-like
Medtr6g071625.1	Medtr6g071625	G2-like
Medtr6g444980.1	Medtr6g444980	G2-like
Medtr6g453220.1	Medtr6g453220	G2-like
Medtr7g068600.1	Medtr7g068600	G2-like
Medtr7g069660.1	Medtr7g069660	G2-like
Medtr7g088070.1	Medtr7g088070	G2-like
Medtr7g089010.1	Medtr7g089010	G2-like
Medtr7g093010.1	Medtr7g093010	G2-like
Medtr7g093030.1	Medtr7g093030	G2-like
Medtr7g098250.1	Medtr7g098250	G2-like
Medtr7g105480.1	Medtr7g105480	G2-like
Medtr7g115530.1	Medtr7g115530	G2-like
Medtr8g066310.1	Medtr8g066310	G2-like
Medtr8g086410.1	Medtr8g086410	G2-like
Medtr0003s0590.1	Medtr0003s0590	MIKC_MADS
Medtr1g029670.1	Medtr1g029670	MIKC_MADS
Medtr1g038300.1	Medtr1g038300	MIKC_MADS
Medtr1g053070.1	Medtr1g053070	MIKC_MADS
Medtr1g101970.1	Medtr1g101970	MIKC_MADS
Medtr2g009890.1	Medtr2g009890	MIKC_MADS
Medtr2g017865.1	Medtr2g017865	MIKC_MADS
Medtr3g005530.1	Medtr3g005530	MIKC_MADS
Medtr3g084980.1	Medtr3g084980	MIKC_MADS
Medtr3g088615.1	Medtr3g088615	MIKC_MADS
Medtr3g113030.1	Medtr3g113030	MIKC_MADS
Medtr3g452380.1	Medtr3g452380	MIKC_MADS
Medtr4g036050.1	Medtr4g036050	MIKC_MADS
Medtr4g084740.1	Medtr4g084740	MIKC_MADS
Medtr4g093970.1	Medtr4g093970	MIKC_MADS
Medtr4g102530.1	Medtr4g102530	MIKC_MADS
Medtr4g109810.1	Medtr4g109810	MIKC_MADS
Medtr4g109830.1	Medtr4g109830	MIKC_MADS
Medtr5g021270.1	Medtr5g021270	MIKC_MADS
Medtr5g031000.1	Medtr5g031000	MIKC_MADS
Medtr5g032150.1	Medtr5g032150	MIKC_MADS
Medtr5g032520.1	Medtr5g032520	MIKC_MADS
Medtr5g041650.1	Medtr5g041650	MIKC_MADS
Medtr5g046790.1	Medtr5g046790	MIKC_MADS
Medtr5g061740.1	Medtr5g061740	MIKC_MADS
Medtr5g066180.1	Medtr5g066180	MIKC_MADS
Medtr6g015975.1	Medtr6g015975	MIKC_MADS
Medtr6g464720.1	Medtr6g464720	MIKC_MADS
Medtr7g016600.1	Medtr7g016600	MIKC_MADS
Medtr7g016630.1	Medtr7g016630	MIKC_MADS
Medtr7g075850.1	Medtr7g075850	MIKC_MADS
Medtr7g075870.1	Medtr7g075870	MIKC_MADS
Medtr8g033220.1	Medtr8g033220	MIKC_MADS
Medtr8g033250.1	Medtr8g033250	MIKC_MADS
Medtr8g033270.1	Medtr8g033270	MIKC_MADS
Medtr8g066260.1	Medtr8g066260	MIKC_MADS
Medtr8g087860.1	Medtr8g087860	MIKC_MADS
Medtr8g097090.1	Medtr8g097090	MIKC_MADS
Medtr0061s0010.1	Medtr0061s0010	M-type_MADS
Medtr0121s0080.1	Medtr0121s0080	M-type_MADS
Medtr0121s0100.1	Medtr0121s0100	M-type_MADS
Medtr1g012570.1	Medtr1g012570	M-type_MADS
Medtr1g041615.1	Medtr1g041615	M-type_MADS
Medtr1g047550.1	Medtr1g047550	M-type_MADS
Medtr1g054265.1	Medtr1g054265	M-type_MADS
Medtr1g063160.1	Medtr1g063160	M-type_MADS
Medtr1g075570.1	Medtr1g075570	M-type_MADS
Medtr1g075600.1	Medtr1g075600	M-type_MADS
Medtr1g077300.1	Medtr1g077300	M-type_MADS
Medtr1g077320.1	Medtr1g077320	M-type_MADS
Medtr1g077360.1	Medtr1g077360	M-type_MADS
Medtr1g077390.1	Medtr1g077390	M-type_MADS
Medtr1g084950.1	Medtr1g084950	M-type_MADS
Medtr1g090697.1	Medtr1g090697	M-type_MADS
Medtr1g090710.1	Medtr1g090710	M-type_MADS
Medtr1g090783.1	Medtr1g090783	M-type_MADS
Medtr1g105905.1	Medtr1g105905	M-type_MADS
Medtr1g105910.1	Medtr1g105910	M-type_MADS
Medtr1g105920.1	Medtr1g105920	M-type_MADS
Medtr1g106070.1	Medtr1g106070	M-type_MADS
Medtr1g108500.1	Medtr1g108500	M-type_MADS
Medtr1g108510.1	Medtr1g108510	M-type_MADS
Medtr1g108580.1	Medtr1g108580	M-type_MADS
Medtr1g114730.1	Medtr1g114730	M-type_MADS
Medtr2g016210.1	Medtr2g016210	M-type_MADS
Medtr2g030740.1	Medtr2g030740	M-type_MADS
Medtr2g035580.1	Medtr2g035580	M-type_MADS
Medtr2g035610.1	Medtr2g035610	M-type_MADS
Medtr2g045020.1	Medtr2g045020	M-type_MADS
Medtr2g049610.1	Medtr2g049610	M-type_MADS
Medtr2g085250.1	Medtr2g085250	M-type_MADS
Medtr2g085280.1	Medtr2g085280	M-type_MADS
Medtr2g093190.1	Medtr2g093190	M-type_MADS
Medtr2g105290.1	Medtr2g105290	M-type_MADS
Medtr2g461710.1	Medtr2g461710	M-type_MADS
Medtr3g014350.1	Medtr3g014350	M-type_MADS
Medtr3g030770.1	Medtr3g030770	M-type_MADS
Medtr3g030780.1	Medtr3g030780	M-type_MADS
Medtr3g031100.1	Medtr3g031100	M-type_MADS
Medtr3g031240.1	Medtr3g031240	M-type_MADS
Medtr3g052870.1	Medtr3g052870	M-type_MADS
Medtr3g052920.1	Medtr3g052920	M-type_MADS
Medtr3g065100.1	Medtr3g065100	M-type_MADS
Medtr3g067870.1	Medtr3g067870	M-type_MADS
Medtr3g067875.1	Medtr3g067875	M-type_MADS
Medtr3g067910.1	Medtr3g067910	M-type_MADS
Medtr3g080940.1	Medtr3g080940	M-type_MADS
Medtr3g093900.1	Medtr3g093900	M-type_MADS
Medtr3g102570.1	Medtr3g102570	M-type_MADS
Medtr3g109930.1	Medtr3g109930	M-type_MADS
Medtr3g437790.1	Medtr3g437790	M-type_MADS
Medtr3g466830.1	Medtr3g466830	M-type_MADS
Medtr3g466890.1	Medtr3g466890	M-type_MADS
Medtr3g466980.1	Medtr3g466980	M-type_MADS
Medtr3g467080.1	Medtr3g467080	M-type_MADS
Medtr4g019670.1	Medtr4g019670	M-type_MADS
Medtr4g028720.1	Medtr4g028720	M-type_MADS
Medtr4g028800.1	Medtr4g028800	M-type_MADS
Medtr4g031910.1	Medtr4g031910	M-type_MADS
Medtr4g032260.1	Medtr4g032260	M-type_MADS
Medtr4g032290.1	Medtr4g032290	M-type_MADS
Medtr4g032620.1	Medtr4g032620	M-type_MADS
Medtr4g036915.1	Medtr4g036915	M-type_MADS
Medtr4g051538.1	Medtr4g051538	M-type_MADS
Medtr4g063790.1	Medtr4g063790	M-type_MADS
Medtr4g093030.1	Medtr4g093030	M-type_MADS
Medtr4g094632.1	Medtr4g094632	M-type_MADS
Medtr4g094638.1	Medtr4g094638	M-type_MADS
Medtr4g107170.1	Medtr4g107170	M-type_MADS
Medtr4g108720.1	Medtr4g108720	M-type_MADS
Medtr4g127140.1	Medtr4g127140	M-type_MADS
Medtr4g131030.1	Medtr4g131030	M-type_MADS
Medtr5g045560.1	Medtr5g045560	M-type_MADS
Medtr5g046870.1	Medtr5g046870	M-type_MADS
Medtr5g047580.1	Medtr5g047580	M-type_MADS
Medtr5g053390.1	Medtr5g053390	M-type_MADS
Medtr5g055100.1	Medtr5g055100	M-type_MADS
Medtr5g066960.1	Medtr5g066960	M-type_MADS
Medtr5g075380.1	Medtr5g075380	M-type_MADS
Medtr6g005440.1	Medtr6g005440	M-type_MADS
Medtr6g005450.1	Medtr6g005450	M-type_MADS
Medtr6g018920.1	Medtr6g018920	M-type_MADS
Medtr7g011950.1	Medtr7g011950	M-type_MADS
Medtr7g028448.1	Medtr7g028448	M-type_MADS
Medtr7g055790.1	Medtr7g055790	M-type_MADS
Medtr7g055940.1	Medtr7g055940	M-type_MADS
Medtr7g062350.1	Medtr7g062350	M-type_MADS
Medtr7g106510.1	Medtr7g106510	M-type_MADS
Medtr8g022970.1	Medtr8g022970	M-type_MADS
Medtr8g036130.1	Medtr8g036130	M-type_MADS
Medtr8g043650.1	Medtr8g043650	M-type_MADS
Medtr8g046350.1	Medtr8g046350	M-type_MADS
Medtr8g051580.1	Medtr8g051580	M-type_MADS
Medtr8g079502.1	Medtr8g079502	M-type_MADS
Medtr8g086290.1	Medtr8g086290	M-type_MADS
Medtr0001s0490.1	Medtr0001s0490	GRF
Medtr1g017490.1	Medtr1g017490	GRF
Medtr2g041430.1	Medtr2g041430	GRF
Medtr3g092330.1	Medtr3g092330	GRF
Medtr4g125490.1	Medtr4g125490	GRF
Medtr5g027030.1	Medtr5g027030	GRF
Medtr7g104050.1	Medtr7g104050	GRF
Medtr8g020560.1	Medtr8g020560	GRF
Medtr1g105425.1	Medtr1g105425	HB-other
Medtr2g014490.1	Medtr2g014490	HB-other
Medtr2g030680.1	Medtr2g030680	HB-other
Medtr2g030700.1	Medtr2g030700	HB-other
Medtr2g030720.1	Medtr2g030720	HB-other
Medtr3g045830.1	Medtr3g045830	HB-other
Medtr3g107530.1	Medtr3g107530	HB-other
Medtr4g078860.1	Medtr4g078860	HB-other
Medtr4g088375.1	Medtr4g088375	HB-other
Medtr5g046040.1	Medtr5g046040	HB-other
Medtr5g089870.1	Medtr5g089870	HB-other
Medtr6g027290.1	Medtr6g027290	HB-other
Medtr7g027265.1	Medtr7g027265	HB-other
Medtr8g061040.1	Medtr8g061040	HB-other
Medtr1g019130.1	Medtr1g019130	WOX
Medtr7g060630.1	Medtr7g060630	WOX
Medtr8g107210.1	Medtr8g107210	WOX
Medtr4g084550.1	Medtr4g084550	WOX
Medtr4g063735.1	Medtr4g063735	WOX
Medtr5g021930.1	Medtr5g021930	WOX
Medtr5g081990.1	Medtr5g081990	WOX
Medtr2g015000.1	Medtr2g015000	WOX
Medtr7g025010.1	Medtr7g025010	WOX
Medtr6g027390.1	Medtr6g027390	WOX
Medtr7g086940.1	Medtr7g086940	WOX
Medtr1g115315.1	Medtr1g115315	WOX
Medtr4g088070.1	Medtr4g088070	WOX
Medtr3g115620.1	Medtr3g115620	WOX
Medtr4g088080.1	Medtr4g088080	WOX
Medtr3g088485.1	Medtr3g088485	WOX
Medtr7g023810.1	Medtr7g023810	WOX
Medtr8g095580.1	Medtr8g095580	WOX
Medtr4g088065.1	Medtr4g088065	WOX
Medtr1g057790.1	Medtr1g057790	TALE
Medtr1g023050.1	Medtr1g023050	TALE
Medtr7g106320.1	Medtr7g106320	TALE
Medtr5g018860.1	Medtr5g018860	TALE
Medtr8g078480.1	Medtr8g078480	TALE
Medtr8g098815.1	Medtr8g098815	TALE
Medtr4g051532.1	Medtr4g051532	TALE
Medtr3g112300.1	Medtr3g112300	TALE
Medtr3g112290.1	Medtr3g112290	TALE
Medtr2g095050.1	Medtr2g095050	TALE
Medtr4g019450.1	Medtr4g019450	TALE
Medtr7g065050.1	Medtr7g065050	TALE
Medtr1g016490.1	Medtr1g016490	TALE
Medtr6g007647.1	Medtr6g007647	HD-ZIP
Medtr8g468210.1	Medtr8g468210	HD-ZIP
Medtr5g038280.1	Medtr5g038280	HD-ZIP
Medtr5g039000.1	Medtr5g039000	HD-ZIP
Medtr6g011610.1	Medtr6g011610	HD-ZIP
Medtr4g107650.1	Medtr4g107650	HD-ZIP
Medtr4g100550.1	Medtr4g100550	HD-ZIP
Medtr8g469430.1	Medtr8g469430	HD-ZIP
Medtr7g093430.1	Medtr7g093430	HD-ZIP
Medtr2g061030.1	Medtr2g061030	HD-ZIP
Medtr8g089895.1	Medtr8g089895	HD-ZIP
Medtr4g097600.1	Medtr4g097600	HD-ZIP
Medtr1g054285.1	Medtr1g054285	HD-ZIP
Medtr8g006705.1	Medtr8g006705	HD-ZIP
Medtr5g013010.1	Medtr5g013010	HD-ZIP
Medtr3g080100.1	Medtr3g080100	HD-ZIP
Medtr3g086790.1	Medtr3g086790	HD-ZIP
Medtr5g014890.1	Medtr5g014890	HD-ZIP
Medtr3g103590.1	Medtr3g103590	HD-ZIP
Medtr3g092150.1	Medtr3g092150	HD-ZIP
Medtr1g017090.1	Medtr1g017090	HD-ZIP
Medtr7g010020.1	Medtr7g010020	HD-ZIP
Medtr1g061660.1	Medtr1g061660	HD-ZIP
Medtr4g084750.1	Medtr4g084750	HD-ZIP
Medtr7g103340.1	Medtr7g103340	HD-ZIP
Medtr4g126900.1	Medtr4g126900	HD-ZIP
Medtr8g026960.1	Medtr8g026960	HD-ZIP
Medtr5g019680.1	Medtr5g019680	HD-ZIP
Medtr5g019650.1	Medtr5g019650	HD-ZIP
Medtr2g038580.1	Medtr2g038580	HD-ZIP
